MerchandiseStand,TransactionTime,Qty
Merch4,26/09/22 19:55,1
Merch1,26/09/22 19:55,3
Merch6,26/09/22 19:55,3
Merch2,26/09/22 19:55,3
Merch5,26/09/22 19:55,1
Merch3,26/09/22 19:55,1
Merch4,26/09/22 19:56,1
Merch1,26/09/22 19:56,1
Merch6,26/09/22 19:56,1
Merch2,26/09/22 19:56,1
Merch5,26/09/22 19:56,1
Merch3,26/09/22 19:56,1
Merch1,26/09/22 19:56,3
Merch2,26/09/22 19:56,2
Merch4,26/09/22 19:56,1
Merch6,26/09/22 19:56,1
Merch5,26/09/22 19:56,3
Merch3,26/09/22 19:57,1
Merch6,26/09/22 19:57,5
Merch1,26/09/22 19:57,1
Merch4,26/09/22 19:57,1
Merch2,26/09/22 19:57,2
Merch5,26/09/22 19:57,4
Merch1,26/09/22 19:57,1
Merch4,26/09/22 19:57,1
Merch6,26/09/22 19:57,5
Merch3,26/09/22 19:57,1
Merch2,26/09/22 19:57,1
Merch5,26/09/22 19:57,2
Merch6,26/09/22 19:57,1
Merch1,26/09/22 19:57,1
Merch3,26/09/22 19:58,1
Merch4,26/09/22 19:58,1
Merch2,26/09/22 19:58,1
Merch5,26/09/22 19:58,1
Merch1,26/09/22 19:58,1
Merch4,26/09/22 19:58,1
Merch6,26/09/22 19:58,5
Merch3,26/09/22 19:58,1
Merch5,26/09/22 19:58,1
Merch2,26/09/22 19:58,1
Merch1,26/09/22 19:58,1
Merch6,26/09/22 19:58,3
Merch3,26/09/22 19:59,2
Merch4,26/09/22 19:59,1
Merch5,26/09/22 19:59,1
Merch2,26/09/22 19:59,1
Merch1,26/09/22 19:59,5
Merch6,26/09/22 19:59,1
Merch3,26/09/22 19:59,4
Merch4,26/09/22 19:59,3
Merch5,26/09/22 19:59,1
Merch2,26/09/22 19:59,1
Merch1,26/09/22 19:59,1
Merch3,26/09/22 19:59,3
Merch6,26/09/22 19:59,1
Merch4,26/09/22 19:59,1
Merch5,26/09/22 20:00,1
Merch2,26/09/22 20:00,1
Merch3,26/09/22 20:00,1
Merch4,26/09/22 20:00,1
Merch5,26/09/22 20:00,3
Merch1,26/09/22 20:00,1
Merch6,26/09/22 20:00,1
Merch2,26/09/22 20:00,5
Merch4,26/09/22 20:00,1
Merch3,26/09/22 20:00,1
Merch1,26/09/22 20:00,2
Merch5,26/09/22 20:00,1
Merch6,26/09/22 20:01,1
Merch2,26/09/22 20:01,1
Merch4,26/09/22 20:01,1
Merch1,26/09/22 20:01,1
Merch3,26/09/22 20:01,1
Merch5,26/09/22 20:01,1
Merch2,26/09/22 20:01,5
Merch6,26/09/22 20:01,1
Merch4,26/09/22 20:01,1
Merch3,26/09/22 20:01,1
Merch1,26/09/22 20:02,1
Merch6,26/09/22 20:02,4
Merch2,26/09/22 20:02,1
Merch5,26/09/22 20:02,1
Merch4,26/09/22 20:02,1
Merch3,26/09/22 20:02,1
Merch6,26/09/22 20:02,1
Merch1,26/09/22 20:02,1
Merch2,26/09/22 20:02,1
Merch5,26/09/22 20:02,2
Merch4,26/09/22 20:02,1
Merch3,26/09/22 20:02,2
Merch6,26/09/22 20:03,4
Merch2,26/09/22 20:03,4
Merch1,26/09/22 20:03,1
Merch5,26/09/22 20:03,1
Merch4,26/09/22 20:03,3
Merch3,26/09/22 20:03,1
Merch6,26/09/22 20:03,2
Merch5,26/09/22 20:03,4
Merch1,26/09/22 20:03,3
Merch2,26/09/22 20:03,1
Merch4,26/09/22 20:03,1
Merch3,26/09/22 20:03,1
Merch1,26/09/22 20:04,2
Merch6,26/09/22 20:04,1
Merch2,26/09/22 20:04,1
Merch5,26/09/22 20:04,1
Merch3,26/09/22 20:04,1
Merch4,26/09/22 20:04,3
Merch1,26/09/22 20:04,1
Merch2,26/09/22 20:04,1
Merch6,26/09/22 20:04,1
Merch3,26/09/22 20:04,2
Merch5,26/09/22 20:04,1
Merch4,26/09/22 20:04,3
Merch1,26/09/22 20:05,1
Merch5,26/09/22 20:05,1
Merch6,26/09/22 20:05,2
Merch2,26/09/22 20:05,1
Merch3,26/09/22 20:05,1
Merch4,26/09/22 20:05,3
Merch6,26/09/22 20:05,3
Merch5,26/09/22 20:05,1
Merch4,26/09/22 20:05,1
Merch3,26/09/22 20:05,1
Merch2,26/09/22 20:05,1
Merch1,26/09/22 20:05,2
Merch6,26/09/22 20:05,1
Merch5,26/09/22 20:06,1
Merch2,26/09/22 20:06,1
Merch4,26/09/22 20:06,1
Merch1,26/09/22 20:06,1
Merch3,26/09/22 20:06,1
Merch6,26/09/22 20:06,1
Merch4,26/09/22 20:06,1
Merch2,26/09/22 20:06,3
Merch5,26/09/22 20:06,1
Merch1,26/09/22 20:06,1
Merch3,26/09/22 20:06,1
Merch6,26/09/22 20:07,1
Merch5,26/09/22 20:07,1
Merch2,26/09/22 20:07,1
Merch4,26/09/22 20:07,1
Merch1,26/09/22 20:07,3
Merch3,26/09/22 20:07,1
Merch5,26/09/22 20:07,1
Merch2,26/09/22 20:07,1
Merch6,26/09/22 20:07,1
Merch4,26/09/22 20:07,1
Merch3,26/09/22 20:07,1
Merch2,26/09/22 20:07,1
Merch1,26/09/22 20:08,1
Merch5,26/09/22 20:08,3
Merch6,26/09/22 20:08,2
Merch4,26/09/22 20:08,1
Merch3,26/09/22 20:08,1
Merch6,26/09/22 20:08,1
Merch2,26/09/22 20:08,1
Merch1,26/09/22 20:08,1
Merch5,26/09/22 20:08,1
Merch4,26/09/22 20:08,1
Merch6,26/09/22 20:08,1
Merch3,26/09/22 20:08,1
Merch2,26/09/22 20:08,1
Merch5,26/09/22 20:09,1
Merch1,26/09/22 20:09,2
Merch4,26/09/22 20:09,1
Merch6,26/09/22 20:09,3
Merch2,26/09/22 20:09,1
Merch1,26/09/22 20:09,1
Merch3,26/09/22 20:09,1
Merch5,26/09/22 20:09,1
Merch4,26/09/22 20:09,1
Merch3,26/09/22 20:09,1
Merch6,26/09/22 20:09,1
Merch1,26/09/22 20:09,1
Merch4,26/09/22 20:09,3
Merch2,26/09/22 20:10,5
Merch5,26/09/22 20:10,1
Merch6,26/09/22 20:10,4
Merch4,26/09/22 20:10,5
Merch3,26/09/22 20:10,1
Merch2,26/09/22 20:10,1
Merch1,26/09/22 20:10,1
Merch5,26/09/22 20:10,1
Merch3,26/09/22 20:10,1
Merch4,26/09/22 20:10,1
Merch1,26/09/22 20:10,1
Merch6,26/09/22 20:10,1
Merch2,26/09/22 20:10,1
Merch5,26/09/22 20:11,1
Merch4,26/09/22 20:11,1
Merch3,26/09/22 20:11,2
Merch6,26/09/22 20:11,2
Merch1,26/09/22 20:11,1
Merch2,26/09/22 20:11,1
Merch5,26/09/22 20:11,2
Merch4,26/09/22 20:11,2
Merch1,26/09/22 20:11,4
Merch3,26/09/22 20:11,1
Merch6,26/09/22 20:11,1
Merch2,26/09/22 20:12,1
Merch5,26/09/22 20:12,2
Merch4,26/09/22 20:12,1
Merch1,26/09/22 20:12,1
Merch3,26/09/22 20:12,3
Merch2,26/09/22 20:12,5
Merch6,26/09/22 20:12,1
Merch4,26/09/22 20:12,1
Merch1,26/09/22 20:12,3
Merch5,26/09/22 20:12,1
Merch3,26/09/22 20:12,1
Merch2,26/09/22 20:12,1
Merch6,26/09/22 20:12,2
Merch4,26/09/22 20:13,1
Merch1,26/09/22 20:13,4
Merch5,26/09/22 20:13,1
Merch2,26/09/22 20:13,3
Merch3,26/09/22 20:13,2
Merch6,26/09/22 20:13,1
Merch4,26/09/22 20:13,1
Merch1,26/09/22 20:13,3
Merch3,26/09/22 20:13,1
Merch2,26/09/22 20:13,1
Merch6,26/09/22 20:13,1
Merch4,26/09/22 20:13,3
Merch5,26/09/22 20:13,1
Merch1,26/09/22 20:14,1
Merch6,26/09/22 20:14,1
Merch3,26/09/22 20:14,1
Merch5,26/09/22 20:14,5
Merch2,26/09/22 20:14,2
Merch4,26/09/22 20:14,1
Merch1,26/09/22 20:14,2
Merch3,26/09/22 20:14,1
Merch2,26/09/22 20:14,1
Merch5,26/09/22 20:14,1
Merch6,26/09/22 20:14,1
Merch4,26/09/22 20:14,1
Merch1,26/09/22 20:15,1
Merch4,26/09/22 20:15,1
Merch3,26/09/22 20:15,1
Merch6,26/09/22 20:15,1
Merch5,26/09/22 20:15,1
Merch2,26/09/22 20:15,1
Merch1,26/09/22 20:15,5
Merch2,26/09/22 20:15,4
Merch4,26/09/22 20:15,1
Merch3,26/09/22 20:15,1
Merch5,26/09/22 20:16,1
Merch6,26/09/22 20:16,1
Merch1,26/09/22 20:16,4
Merch4,26/09/22 20:16,1
Merch2,26/09/22 20:16,1
Merch5,26/09/22 20:16,1
Merch3,26/09/22 20:16,2
Merch6,26/09/22 20:16,1
Merch1,26/09/22 20:16,1
Merch2,26/09/22 20:16,1
Merch4,26/09/22 20:16,5
Merch3,26/09/22 20:17,5
Merch5,26/09/22 20:17,1
Merch6,26/09/22 20:17,1
Merch1,26/09/22 20:17,1
Merch4,26/09/22 20:17,2
Merch2,26/09/22 20:17,2
Merch3,26/09/22 20:17,5
Merch6,26/09/22 20:17,1
Merch5,26/09/22 20:17,1
Merch1,26/09/22 20:17,4
Merch4,26/09/22 20:17,1
Merch2,26/09/22 20:17,2
Merch3,26/09/22 20:18,2
Merch6,26/09/22 20:18,1
Merch5,26/09/22 20:18,1
Merch1,26/09/22 20:18,2
Merch2,26/09/22 20:18,5
Merch4,26/09/22 20:18,1
Merch5,26/09/22 20:18,1
Merch3,26/09/22 20:18,3
Merch6,26/09/22 20:18,5
Merch1,26/09/22 20:18,1
Merch2,26/09/22 20:18,4
Merch4,26/09/22 20:19,5
Merch5,26/09/22 20:19,1
Merch6,26/09/22 20:19,1
Merch3,26/09/22 20:19,3
Merch1,26/09/22 20:19,1
Merch2,26/09/22 20:19,5
Merch3,26/09/22 20:19,1
Merch4,26/09/22 20:19,1
Merch5,26/09/22 20:19,1
Merch1,26/09/22 20:19,1
Merch6,26/09/22 20:19,1
Merch2,26/09/22 20:19,2
Merch4,26/09/22 20:20,1
Merch5,26/09/22 20:20,1
Merch3,26/09/22 20:20,3
Merch2,26/09/22 20:20,1
Merch6,26/09/22 20:20,1
Merch1,26/09/22 20:20,1
Merch4,26/09/22 20:20,1
Merch5,26/09/22 20:20,1
Merch3,26/09/22 20:20,1
Merch6,26/09/22 20:20,1
Merch1,26/09/22 20:20,3
Merch2,26/09/22 20:20,1
Merch4,26/09/22 20:21,5
Merch3,26/09/22 20:21,3
Merch5,26/09/22 20:21,4
Merch6,26/09/22 20:21,1
Merch1,26/09/22 20:21,1
Merch2,26/09/22 20:21,5
Merch4,26/09/22 20:21,1
Merch3,26/09/22 20:21,1
Merch5,26/09/22 20:21,1
Merch1,26/09/22 20:21,1
Merch2,26/09/22 20:21,1
Merch6,26/09/22 20:21,1
Merch4,26/09/22 20:21,1
Merch3,26/09/22 20:22,1
Merch5,26/09/22 20:22,1
Merch1,26/09/22 20:22,1
Merch2,26/09/22 20:22,1
Merch6,26/09/22 20:22,1
Merch3,26/09/22 20:22,3
Merch4,26/09/22 20:22,1
Merch1,26/09/22 20:22,1
Merch6,26/09/22 20:22,1
Merch5,26/09/22 20:22,2
Merch2,26/09/22 20:22,1
Merch3,26/09/22 20:23,1
Merch4,26/09/22 20:23,3
Merch5,26/09/22 20:23,1
Merch6,26/09/22 20:23,3
Merch1,26/09/22 20:23,2
Merch2,26/09/22 20:23,2
Merch3,26/09/22 20:23,1
Merch4,26/09/22 20:23,1
Merch1,26/09/22 20:23,1
Merch5,26/09/22 20:23,1
Merch6,26/09/22 20:23,1
Merch2,26/09/22 20:23,1
Merch3,26/09/22 20:24,1
Merch4,26/09/22 20:24,1
Merch1,26/09/22 20:24,3
Merch5,26/09/22 20:24,1
Merch6,26/09/22 20:24,1
Merch4,26/09/22 20:24,1
Merch2,26/09/22 20:24,1
Merch3,26/09/22 20:24,1
Merch1,26/09/22 20:24,1
Merch6,26/09/22 20:24,1
Merch5,26/09/22 20:24,2
Merch3,26/09/22 20:25,3
Merch4,26/09/22 20:25,1
Merch2,26/09/22 20:25,5
Merch1,26/09/22 20:25,1
Merch5,26/09/22 20:25,2
Merch6,26/09/22 20:25,1
Merch4,26/09/22 20:25,4
Merch3,26/09/22 20:25,1
Merch2,26/09/22 20:25,1
Merch1,26/09/22 20:25,1
Merch6,26/09/22 20:25,1
Merch5,26/09/22 20:25,4
Merch4,26/09/22 20:25,2
Merch3,26/09/22 20:25,4
Merch2,26/09/22 20:26,1
Merch1,26/09/22 20:26,1
Merch6,26/09/22 20:26,1
Merch4,26/09/22 20:26,1
Merch3,26/09/22 20:26,1
Merch5,26/09/22 20:26,1
Merch2,26/09/22 20:26,2
Merch1,26/09/22 20:26,1
Merch6,26/09/22 20:26,1
Merch5,26/09/22 20:26,1
Merch3,26/09/22 20:26,1
Merch2,26/09/22 20:27,1
Merch4,26/09/22 20:27,1
Merch6,26/09/22 20:27,5
Merch1,26/09/22 20:27,1
Merch3,26/09/22 20:27,1
Merch5,26/09/22 20:27,2
Merch4,26/09/22 20:27,1
Merch2,26/09/22 20:27,1
Merch6,26/09/22 20:27,1
Merch3,26/09/22 20:27,1
Merch1,26/09/22 20:27,1
Merch5,26/09/22 20:28,1
Merch2,26/09/22 20:28,4
Merch4,26/09/22 20:28,3
Merch6,26/09/22 20:28,1
Merch3,26/09/22 20:28,3
Merch1,26/09/22 20:28,2
Merch5,26/09/22 20:28,1
Merch2,26/09/22 20:28,1
Merch6,26/09/22 20:28,3
Merch4,26/09/22 20:28,1
Merch3,26/09/22 20:28,1
Merch1,26/09/22 20:28,3
Merch5,26/09/22 20:28,2
Merch6,26/09/22 20:29,1
Merch2,26/09/22 20:29,1
Merch4,26/09/22 20:29,1
Merch3,26/09/22 20:29,3
Merch1,26/09/22 20:29,3
Merch5,26/09/22 20:29,1
Merch2,26/09/22 20:29,3
Merch3,26/09/22 20:29,1
Merch6,26/09/22 20:29,1
Merch4,26/09/22 20:29,2
Merch1,26/09/22 20:29,1
Merch5,26/09/22 20:29,1
Merch2,26/09/22 20:30,1
Merch6,26/09/22 20:30,1
Merch4,26/09/22 20:30,1
Merch1,26/09/22 20:30,1
Merch3,26/09/22 20:30,1
Merch5,26/09/22 20:30,2
Merch6,26/09/22 20:30,5
Merch2,26/09/22 20:30,1
Merch3,26/09/22 20:30,1
Merch4,26/09/22 20:30,1
Merch1,26/09/22 20:30,2
Merch5,26/09/22 20:31,3
Merch6,26/09/22 20:31,1
Merch2,26/09/22 20:31,1
Merch3,26/09/22 20:31,1
Merch4,26/09/22 20:31,1
Merch1,26/09/22 20:31,1
Merch6,26/09/22 20:31,1
Merch2,26/09/22 20:31,1
Merch5,26/09/22 20:31,1
Merch3,26/09/22 20:31,5
Merch4,26/09/22 20:31,2
Merch1,26/09/22 20:31,3
Merch2,26/09/22 20:32,1
Merch6,26/09/22 20:32,3
Merch3,26/09/22 20:32,1
Merch5,26/09/22 20:32,4
Merch4,26/09/22 20:32,2
Merch1,26/09/22 20:32,1
Merch6,26/09/22 20:32,1
Merch3,26/09/22 20:32,1
Merch5,26/09/22 20:32,2
Merch2,26/09/22 20:32,1
Merch4,26/09/22 20:32,1
Merch1,26/09/22 20:33,5
Merch6,26/09/22 20:33,1
Merch2,26/09/22 20:33,3
Merch3,26/09/22 20:33,1
Merch5,26/09/22 20:33,1
Merch4,26/09/22 20:33,2
Merch1,26/09/22 20:33,1
Merch3,26/09/22 20:33,1
Merch6,26/09/22 20:33,4
Merch2,26/09/22 20:33,1
Merch5,26/09/22 20:33,3
Merch4,26/09/22 20:33,1
Merch3,26/09/22 20:33,1
Merch1,26/09/22 20:34,1
Merch6,26/09/22 20:34,1
Merch2,26/09/22 20:34,1
Merch5,26/09/22 20:34,1
Merch4,26/09/22 20:34,1
Merch3,26/09/22 20:34,1
Merch2,26/09/22 20:34,1
Merch1,26/09/22 20:34,1
Merch5,26/09/22 20:34,1
Merch6,26/09/22 20:34,1
Merch4,26/09/22 20:34,1
Merch3,26/09/22 20:34,1
Merch2,26/09/22 20:35,3
Merch1,26/09/22 20:35,3
Merch5,26/09/22 20:35,1
Merch6,26/09/22 20:35,2
Merch4,26/09/22 20:35,1
Merch3,26/09/22 20:35,3
Merch2,26/09/22 20:35,5
Merch1,26/09/22 20:35,1
Merch5,26/09/22 20:35,5
Merch6,26/09/22 20:35,1
Merch4,26/09/22 20:35,1
Merch3,26/09/22 20:35,1
Merch1,26/09/22 20:35,1
Merch2,26/09/22 20:36,3
Merch6,26/09/22 20:36,1
Merch5,26/09/22 20:36,1
Merch3,26/09/22 20:36,1
Merch4,26/09/22 20:36,1
Merch1,26/09/22 20:36,1
Merch5,26/09/22 20:36,1
Merch2,26/09/22 20:36,1
Merch6,26/09/22 20:36,3
Merch4,26/09/22 20:36,1
Merch1,26/09/22 20:36,1
Merch3,26/09/22 20:36,4
Merch2,26/09/22 20:37,1
Merch5,26/09/22 20:37,1
Merch6,26/09/22 20:37,1
Merch4,26/09/22 20:37,1
Merch3,26/09/22 20:37,1
Merch2,26/09/22 20:37,2
Merch1,26/09/22 20:37,1
Merch5,26/09/22 20:37,1
Merch6,26/09/22 20:37,1
Merch4,26/09/22 20:37,1
Merch3,26/09/22 20:37,1
Merch1,26/09/22 20:37,4
Merch2,26/09/22 20:38,1
Merch5,26/09/22 20:38,3
Merch4,26/09/22 20:38,1
Merch6,26/09/22 20:38,1
Merch3,26/09/22 20:38,1
Merch1,26/09/22 20:38,3
Merch2,26/09/22 20:38,2
Merch5,26/09/22 20:38,1
Merch4,26/09/22 20:38,4
Merch6,26/09/22 20:38,1
Merch3,26/09/22 20:38,1
Merch1,26/09/22 20:38,1
Merch2,26/09/22 20:39,5
Merch5,26/09/22 20:39,1
Merch4,26/09/22 20:39,1
Merch6,26/09/22 20:39,1
Merch3,26/09/22 20:39,1
Merch5,26/09/22 20:39,3
Merch2,26/09/22 20:39,3
Merch1,26/09/22 20:39,2
Merch4,26/09/22 20:39,4
Merch6,26/09/22 20:39,1
Merch3,26/09/22 20:39,1
Merch2,26/09/22 20:39,3
Merch5,26/09/22 20:39,3
Merch1,26/09/22 20:40,3
Merch4,26/09/22 20:40,1
Merch6,26/09/22 20:40,1
Merch2,26/09/22 20:40,1
Merch3,26/09/22 20:40,1
Merch4,26/09/22 20:40,1
Merch5,26/09/22 20:40,1
Merch1,26/09/22 20:40,1
Merch6,26/09/22 20:40,4
Merch2,26/09/22 20:40,3
Merch3,26/09/22 20:41,1
Merch4,26/09/22 20:41,2
Merch5,26/09/22 20:41,2
Merch1,26/09/22 20:41,3
Merch6,26/09/22 20:41,1
Merch2,26/09/22 20:41,1
Merch4,26/09/22 20:41,1
Merch3,26/09/22 20:41,1
Merch5,26/09/22 20:41,1
Merch6,26/09/22 20:41,1
Merch1,26/09/22 20:41,1
Merch2,26/09/22 20:41,1
Merch5,26/09/22 20:42,1
Merch3,26/09/22 20:42,1
Merch4,26/09/22 20:42,1
Merch6,26/09/22 20:42,1
Merch1,26/09/22 20:42,2
Merch2,26/09/22 20:42,3
Merch3,26/09/22 20:42,2
Merch4,26/09/22 20:42,1
Merch6,26/09/22 20:42,1
Merch5,26/09/22 20:42,2
Merch1,26/09/22 20:42,2
Merch2,26/09/22 20:42,3
Merch3,26/09/22 20:43,1
Merch6,26/09/22 20:43,3
Merch4,26/09/22 20:43,1
Merch5,26/09/22 20:43,1
Merch1,26/09/22 20:43,1
Merch2,26/09/22 20:43,4
Merch3,26/09/22 20:43,1
Merch6,26/09/22 20:43,1
Merch4,26/09/22 20:43,4
Merch5,26/09/22 20:43,3
Merch1,26/09/22 20:43,2
Merch2,26/09/22 20:43,1
Merch6,26/09/22 20:43,1
Merch3,26/09/22 20:43,2
Merch4,26/09/22 20:44,1
Merch5,26/09/22 20:44,3
Merch1,26/09/22 20:44,1
Merch2,26/09/22 20:44,1
Merch4,26/09/22 20:44,1
Merch3,26/09/22 20:44,2
Merch6,26/09/22 20:44,1
Merch5,26/09/22 20:44,1
Merch4,26/09/22 20:44,1
Merch1,26/09/22 20:44,1
Merch2,26/09/22 20:44,1
Merch6,26/09/22 20:44,1
Merch3,26/09/22 20:45,3
Merch5,26/09/22 20:45,1
Merch2,26/09/22 20:45,1
Merch1,26/09/22 20:45,1
Merch4,26/09/22 20:45,1
Merch6,26/09/22 20:45,1
Merch3,26/09/22 20:45,1
Merch5,26/09/22 20:45,1
Merch1,26/09/22 20:45,1
Merch2,26/09/22 20:45,1
Merch4,26/09/22 20:45,2
Merch6,26/09/22 20:46,1
Merch3,26/09/22 20:46,1
Merch5,26/09/22 20:46,5
Merch2,26/09/22 20:46,1
Merch4,26/09/22 20:46,1
Merch1,26/09/22 20:46,2
Merch3,26/09/22 20:46,1
Merch6,26/09/22 20:46,1
Merch5,26/09/22 20:46,4
Merch2,26/09/22 20:46,1
Merch1,26/09/22 20:46,1
Merch3,26/09/22 20:46,1
Merch4,26/09/22 20:46,1
Merch6,26/09/22 20:47,1
Merch5,26/09/22 20:47,2
Merch1,26/09/22 20:47,1
Merch3,26/09/22 20:47,5
Merch4,26/09/22 20:47,2
Merch5,26/09/22 20:47,1
Merch6,26/09/22 20:47,2
Merch1,26/09/22 20:47,1
Merch3,26/09/22 20:47,1
Merch4,26/09/22 20:48,1
Merch5,26/09/22 20:48,1
Merch6,26/09/22 20:48,5
Merch3,26/09/22 20:48,1
Merch6,26/09/22 20:48,1
Merch4,26/09/22 20:48,1
Merch5,26/09/22 20:48,1
Merch3,26/09/22 20:48,1
Merch6,26/09/22 20:49,1
Merch4,26/09/22 20:49,3
Merch3,26/09/22 20:49,1
Merch5,26/09/22 20:49,1
Merch6,26/09/22 20:49,1
Merch4,26/09/22 20:49,1
Merch5,26/09/22 20:49,1
Merch4,26/09/22 20:50,1
Merch6,26/09/22 20:50,1
Merch1,26/09/22 20:50,3
Merch5,26/09/22 20:50,3
Merch6,26/09/22 20:50,3
Merch5,26/09/22 20:50,1
Merch3,26/09/22 20:50,1
Merch4,26/09/22 20:51,1
Merch6,26/09/22 20:51,1
Merch5,26/09/22 20:51,1
Merch3,26/09/22 20:51,1
Merch6,26/09/22 20:51,1
Merch5,26/09/22 20:51,1
Merch2,26/09/22 20:51,1
Merch6,26/09/22 20:52,1
Merch5,26/09/22 20:52,4
Merch2,26/09/22 20:52,4
Merch6,26/09/22 20:52,1
Merch2,26/09/22 20:52,1
Merch5,26/09/22 20:52,1
Merch4,26/09/22 20:52,1
Merch3,26/09/22 20:52,1
Merch5,26/09/22 20:53,4
Merch6,26/09/22 20:53,1
Merch2,26/09/22 20:53,2
Merch3,26/09/22 20:53,2
Merch6,26/09/22 20:53,5
Merch2,26/09/22 20:53,1
Merch5,26/09/22 20:53,1
Merch1,26/09/22 20:53,3
Merch6,26/09/22 20:54,1
Merch5,26/09/22 20:54,1
Merch2,26/09/22 20:54,3
Merch4,26/09/22 20:54,1
Merch3,26/09/22 20:54,1
Merch6,26/09/22 20:54,3
Merch1,26/09/22 20:54,1
Merch5,26/09/22 20:54,1
Merch2,26/09/22 20:54,1
Merch3,26/09/22 20:55,3
Merch6,26/09/22 20:55,4
Merch2,26/09/22 20:55,1
Merch4,26/09/22 20:55,1
Merch5,26/09/22 20:55,1
Merch6,26/09/22 20:55,3
Merch3,26/09/22 20:55,1
Merch2,26/09/22 20:55,1
Merch4,26/09/22 20:55,3
Merch3,26/09/22 20:56,2
Merch6,26/09/22 20:56,3
Merch2,26/09/22 20:56,2
Merch1,26/09/22 20:56,1
Merch4,26/09/22 20:56,1
Merch6,26/09/22 20:56,1
Merch3,26/09/22 20:56,3
Merch2,26/09/22 20:56,1
Merch5,26/09/22 20:56,1
Merch4,26/09/22 20:56,1
Merch6,26/09/22 20:56,1
Merch3,26/09/22 20:57,1
Merch2,26/09/22 20:57,1
Merch5,26/09/22 20:57,1
Merch4,26/09/22 20:57,1
Merch6,26/09/22 20:57,3
Merch3,26/09/22 20:57,4
Merch2,26/09/22 20:57,3
Merch5,26/09/22 20:57,2
Merch4,26/09/22 20:57,1
Merch6,26/09/22 20:57,4
Merch2,26/09/22 20:58,1
Merch3,26/09/22 20:58,1
Merch5,26/09/22 20:58,1
Merch6,26/09/22 20:58,2
Merch1,26/09/22 20:58,3
Merch3,26/09/22 20:58,1
Merch2,26/09/22 20:58,2
Merch5,26/09/22 20:58,1
Merch2,26/09/22 20:59,1
Merch6,26/09/22 20:59,1
Merch3,26/09/22 20:59,1
Merch5,26/09/22 20:59,3
Merch4,26/09/22 20:59,1
Merch2,26/09/22 20:59,1
Merch6,26/09/22 20:59,1
Merch3,26/09/22 20:59,1
Merch4,26/09/22 20:59,1
Merch6,26/09/22 21:00,1
Merch2,26/09/22 21:00,1
Merch3,26/09/22 21:00,1
Merch6,26/09/22 21:00,1
Merch1,26/09/22 21:00,1
Merch5,26/09/22 21:00,3
Merch2,26/09/22 21:00,1
Merch4,26/09/22 21:00,3
Merch3,26/09/22 21:00,1
Merch6,26/09/22 21:01,1
Merch5,26/09/22 21:01,3
Merch4,26/09/22 21:01,3
Merch2,26/09/22 21:01,1
Merch1,26/09/22 21:01,1
Merch3,26/09/22 21:01,1
Merch6,26/09/22 21:01,5
Merch4,26/09/22 21:01,1
Merch5,26/09/22 21:01,1
Merch3,26/09/22 21:01,1
Merch1,26/09/22 21:01,1
Merch2,26/09/22 21:01,1
Merch6,26/09/22 21:02,1
Merch4,26/09/22 21:02,3
Merch5,26/09/22 21:02,2
Merch3,26/09/22 21:02,1
Merch2,26/09/22 21:02,1
Merch1,26/09/22 21:02,1
Merch6,26/09/22 21:02,1
Merch4,26/09/22 21:02,1
Merch3,26/09/22 21:02,2
Merch5,26/09/22 21:02,1
Merch4,26/09/22 21:02,4
Merch6,26/09/22 21:02,1
Merch2,26/09/22 21:02,1
Merch1,26/09/22 21:03,1
Merch5,26/09/22 21:03,4
Merch3,26/09/22 21:03,1
Merch6,26/09/22 21:03,1
Merch4,26/09/22 21:03,3
Merch2,26/09/22 21:03,5
Merch5,26/09/22 21:03,3
Merch1,26/09/22 21:03,4
Merch3,26/09/22 21:03,1
Merch4,26/09/22 21:03,1
Merch2,26/09/22 21:03,1
Merch6,26/09/22 21:04,1
Merch5,26/09/22 21:04,1
Merch3,26/09/22 21:04,1
Merch2,26/09/22 21:04,2
Merch6,26/09/22 21:04,1
Merch4,26/09/22 21:04,1
Merch5,26/09/22 21:04,1
Merch3,26/09/22 21:04,1
Merch4,26/09/22 21:04,1
Merch2,26/09/22 21:05,1
Merch6,26/09/22 21:05,1
Merch5,26/09/22 21:05,1
Merch4,26/09/22 21:05,1
Merch2,26/09/22 21:05,1
Merch3,26/09/22 21:05,5
Merch6,26/09/22 21:05,1
Merch5,26/09/22 21:05,2
Merch1,26/09/22 21:05,4
Merch3,26/09/22 21:05,1
Merch6,26/09/22 21:06,1
Merch2,26/09/22 21:06,1
Merch5,26/09/22 21:06,1
Merch6,26/09/22 21:06,1
Merch3,26/09/22 21:06,1
Merch2,26/09/22 21:06,1
Merch5,26/09/22 21:06,1
Merch6,26/09/22 21:06,2
Merch3,26/09/22 21:06,3
Merch5,26/09/22 21:06,1
Merch4,26/09/22 21:07,1
Merch2,26/09/22 21:07,3
Merch6,26/09/22 21:07,2
Merch1,26/09/22 21:07,3
Merch3,26/09/22 21:07,1
Merch6,26/09/22 21:07,3
Merch3,26/09/22 21:08,1
Merch6,26/09/22 21:08,1
Merch1,26/09/22 21:08,4
Merch3,26/09/22 21:08,1
Merch4,26/09/22 21:08,1
Merch6,26/09/22 21:08,1
Merch5,26/09/22 21:08,1
Merch4,26/09/22 21:09,4
Merch3,26/09/22 21:09,1
Merch6,26/09/22 21:09,1
Merch2,26/09/22 21:09,1
Merch3,26/09/22 21:09,1
