Section,ScanTime,Entrance
GeneralPublic,19/09/22 19:05,TRUE
SeasonTicketHolder,19/09/22 19:05,TRUE
Family,19/09/22 19:05,FALSE
Visitor,19/09/22 19:05,TRUE
Family,19/09/22 19:05,TRUE
GeneralPublic,19/09/22 19:05,TRUE
Party,19/09/22 19:06,TRUE
SeasonTicketHolder,19/09/22 19:06,TRUE
SeasonTicketHolder,19/09/22 19:06,TRUE
GeneralPublic,19/09/22 19:06,TRUE
SeasonTicketHolder,19/09/22 19:06,TRUE
Party,19/09/22 19:06,TRUE
SeasonTicketHolder,19/09/22 19:06,FALSE
Party,19/09/22 19:06,FALSE
Visitor,19/09/22 19:06,TRUE
SeasonTicketHolder,19/09/22 19:06,TRUE
SeasonTicketHolder,19/09/22 19:06,TRUE
SeasonTicketHolder,19/09/22 19:06,TRUE
GeneralPublic,19/09/22 19:06,FALSE
GeneralPublic,19/09/22 19:06,FALSE
Family,19/09/22 19:06,TRUE
SeasonTicketHolder,19/09/22 19:06,TRUE
SeasonTicketHolder,19/09/22 19:06,TRUE
Party,19/09/22 19:06,TRUE
GeneralPublic,19/09/22 19:06,TRUE
SeasonTicketHolder,19/09/22 19:07,TRUE
GeneralPublic,19/09/22 19:07,TRUE
GeneralPublic,19/09/22 19:07,TRUE
Visitor,19/09/22 19:07,FALSE
Party,19/09/22 19:07,TRUE
Party,19/09/22 19:07,TRUE
Visitor,19/09/22 19:07,TRUE
SeasonTicketHolder,19/09/22 19:07,FALSE
Family,19/09/22 19:07,TRUE
GeneralPublic,19/09/22 19:07,TRUE
GeneralPublic,19/09/22 19:07,TRUE
SeasonTicketHolder,19/09/22 19:07,TRUE
GeneralPublic,19/09/22 19:07,TRUE
Party,19/09/22 19:07,TRUE
Party,19/09/22 19:07,TRUE
Party,19/09/22 19:07,TRUE
SeasonTicketHolder,19/09/22 19:08,TRUE
GeneralPublic,19/09/22 19:08,TRUE
GeneralPublic,19/09/22 19:08,TRUE
GeneralPublic,19/09/22 19:08,TRUE
Party,19/09/22 19:08,TRUE
SeasonTicketHolder,19/09/22 19:08,TRUE
GeneralPublic,19/09/22 19:08,TRUE
GeneralPublic,19/09/22 19:08,TRUE
SeasonTicketHolder,19/09/22 19:08,TRUE
SeasonTicketHolder,19/09/22 19:08,TRUE
SeasonTicketHolder,19/09/22 19:08,TRUE
GeneralPublic,19/09/22 19:08,TRUE
SeasonTicketHolder,19/09/22 19:08,TRUE
Party,19/09/22 19:08,TRUE
SeasonTicketHolder,19/09/22 19:08,TRUE
SeasonTicketHolder,19/09/22 19:08,TRUE
Family,19/09/22 19:08,TRUE
GeneralPublic,19/09/22 19:08,TRUE
Family,19/09/22 19:08,TRUE
GeneralPublic,19/09/22 19:08,TRUE
Family,19/09/22 19:08,TRUE
Party,19/09/22 19:08,TRUE
Family,19/09/22 19:08,TRUE
SeasonTicketHolder,19/09/22 19:09,TRUE
GeneralPublic,19/09/22 19:09,TRUE
GeneralPublic,19/09/22 19:09,TRUE
GeneralPublic,19/09/22 19:09,TRUE
SeasonTicketHolder,19/09/22 19:09,TRUE
GeneralPublic,19/09/22 19:09,TRUE
SeasonTicketHolder,19/09/22 19:09,TRUE
GeneralPublic,19/09/22 19:09,TRUE
Party,19/09/22 19:09,TRUE
SeasonTicketHolder,19/09/22 19:09,TRUE
GeneralPublic,19/09/22 19:09,TRUE
Family,19/09/22 19:09,TRUE
GeneralPublic,19/09/22 19:09,TRUE
SeasonTicketHolder,19/09/22 19:09,TRUE
Party,19/09/22 19:09,TRUE
SeasonTicketHolder,19/09/22 19:09,TRUE
GeneralPublic,19/09/22 19:09,TRUE
GeneralPublic,19/09/22 19:09,TRUE
Family,19/09/22 19:09,TRUE
SeasonTicketHolder,19/09/22 19:09,TRUE
Party,19/09/22 19:09,TRUE
SeasonTicketHolder,19/09/22 19:09,TRUE
SeasonTicketHolder,19/09/22 19:10,TRUE
SeasonTicketHolder,19/09/22 19:10,TRUE
SeasonTicketHolder,19/09/22 19:10,TRUE
Party,19/09/22 19:10,TRUE
GeneralPublic,19/09/22 19:10,TRUE
Family,19/09/22 19:10,TRUE
SeasonTicketHolder,19/09/22 19:10,TRUE
Party,19/09/22 19:10,FALSE
Family,19/09/22 19:10,FALSE
GeneralPublic,19/09/22 19:10,TRUE
Visitor,19/09/22 19:10,TRUE
Visitor,19/09/22 19:10,TRUE
Visitor,19/09/22 19:10,TRUE
Family,19/09/22 19:10,TRUE
Visitor,19/09/22 19:10,TRUE
GeneralPublic,19/09/22 19:10,TRUE
SeasonTicketHolder,19/09/22 19:10,TRUE
GeneralPublic,19/09/22 19:11,TRUE
GeneralPublic,19/09/22 19:11,TRUE
GeneralPublic,19/09/22 19:11,FALSE
Visitor,19/09/22 19:11,TRUE
GeneralPublic,19/09/22 19:11,TRUE
GeneralPublic,19/09/22 19:11,TRUE
Party,19/09/22 19:11,FALSE
Visitor,19/09/22 19:11,TRUE
SeasonTicketHolder,19/09/22 19:11,TRUE
Party,19/09/22 19:11,TRUE
Family,19/09/22 19:11,TRUE
SeasonTicketHolder,19/09/22 19:11,TRUE
SeasonTicketHolder,19/09/22 19:11,TRUE
GeneralPublic,19/09/22 19:11,TRUE
Party,19/09/22 19:11,TRUE
SeasonTicketHolder,19/09/22 19:11,FALSE
Visitor,19/09/22 19:11,TRUE
Party,19/09/22 19:11,TRUE
Party,19/09/22 19:11,TRUE
Family,19/09/22 19:11,TRUE
Family,19/09/22 19:11,TRUE
Party,19/09/22 19:11,FALSE
SeasonTicketHolder,19/09/22 19:11,TRUE
Party,19/09/22 19:11,TRUE
Family,19/09/22 19:11,TRUE
Visitor,19/09/22 19:11,TRUE
GeneralPublic,19/09/22 19:11,TRUE
GeneralPublic,19/09/22 19:11,TRUE
SeasonTicketHolder,19/09/22 19:11,TRUE
SeasonTicketHolder,19/09/22 19:11,TRUE
Party,19/09/22 19:11,TRUE
Party,19/09/22 19:11,TRUE
SeasonTicketHolder,19/09/22 19:12,TRUE
SeasonTicketHolder,19/09/22 19:12,TRUE
SeasonTicketHolder,19/09/22 19:12,TRUE
Party,19/09/22 19:12,TRUE
GeneralPublic,19/09/22 19:12,TRUE
GeneralPublic,19/09/22 19:12,FALSE
GeneralPublic,19/09/22 19:12,TRUE
Family,19/09/22 19:12,TRUE
SeasonTicketHolder,19/09/22 19:12,TRUE
SeasonTicketHolder,19/09/22 19:12,TRUE
Party,19/09/22 19:12,TRUE
GeneralPublic,19/09/22 19:12,TRUE
Family,19/09/22 19:12,TRUE
Family,19/09/22 19:12,TRUE
Family,19/09/22 19:12,TRUE
GeneralPublic,19/09/22 19:12,TRUE
GeneralPublic,19/09/22 19:12,TRUE
GeneralPublic,19/09/22 19:12,TRUE
SeasonTicketHolder,19/09/22 19:12,FALSE
SeasonTicketHolder,19/09/22 19:12,TRUE
SeasonTicketHolder,19/09/22 19:12,TRUE
GeneralPublic,19/09/22 19:12,TRUE
SeasonTicketHolder,19/09/22 19:12,TRUE
Visitor,19/09/22 19:12,FALSE
Visitor,19/09/22 19:12,TRUE
Family,19/09/22 19:12,TRUE
GeneralPublic,19/09/22 19:12,TRUE
Visitor,19/09/22 19:12,TRUE
SeasonTicketHolder,19/09/22 19:12,TRUE
Visitor,19/09/22 19:12,TRUE
GeneralPublic,19/09/22 19:13,TRUE
GeneralPublic,19/09/22 19:13,TRUE
SeasonTicketHolder,19/09/22 19:13,TRUE
GeneralPublic,19/09/22 19:13,TRUE
GeneralPublic,19/09/22 19:13,TRUE
SeasonTicketHolder,19/09/22 19:13,TRUE
GeneralPublic,19/09/22 19:13,TRUE
Visitor,19/09/22 19:13,TRUE
SeasonTicketHolder,19/09/22 19:13,TRUE
GeneralPublic,19/09/22 19:13,TRUE
Party,19/09/22 19:13,TRUE
Visitor,19/09/22 19:13,TRUE
GeneralPublic,19/09/22 19:13,TRUE
GeneralPublic,19/09/22 19:13,TRUE
Family,19/09/22 19:13,TRUE
SeasonTicketHolder,19/09/22 19:13,TRUE
SeasonTicketHolder,19/09/22 19:13,TRUE
SeasonTicketHolder,19/09/22 19:13,TRUE
Family,19/09/22 19:13,TRUE
Party,19/09/22 19:13,FALSE
SeasonTicketHolder,19/09/22 19:13,TRUE
GeneralPublic,19/09/22 19:13,TRUE
Visitor,19/09/22 19:13,TRUE
SeasonTicketHolder,19/09/22 19:14,TRUE
Visitor,19/09/22 19:14,TRUE
Party,19/09/22 19:14,TRUE
GeneralPublic,19/09/22 19:14,TRUE
GeneralPublic,19/09/22 19:14,TRUE
Visitor,19/09/22 19:14,TRUE
SeasonTicketHolder,19/09/22 19:14,TRUE
Family,19/09/22 19:14,TRUE
Party,19/09/22 19:14,TRUE
Visitor,19/09/22 19:14,TRUE
Party,19/09/22 19:14,FALSE
GeneralPublic,19/09/22 19:14,FALSE
Party,19/09/22 19:14,TRUE
SeasonTicketHolder,19/09/22 19:14,TRUE
GeneralPublic,19/09/22 19:14,TRUE
Party,19/09/22 19:14,FALSE
SeasonTicketHolder,19/09/22 19:14,TRUE
SeasonTicketHolder,19/09/22 19:14,TRUE
Visitor,19/09/22 19:14,TRUE
Family,19/09/22 19:14,TRUE
SeasonTicketHolder,19/09/22 19:14,FALSE
Party,19/09/22 19:14,TRUE
SeasonTicketHolder,19/09/22 19:14,TRUE
Party,19/09/22 19:14,TRUE
GeneralPublic,19/09/22 19:14,FALSE
GeneralPublic,19/09/22 19:14,TRUE
Family,19/09/22 19:14,FALSE
GeneralPublic,19/09/22 19:14,TRUE
Visitor,19/09/22 19:14,TRUE
SeasonTicketHolder,19/09/22 19:14,TRUE
GeneralPublic,19/09/22 19:14,TRUE
GeneralPublic,19/09/22 19:14,TRUE
GeneralPublic,19/09/22 19:14,TRUE
GeneralPublic,19/09/22 19:14,TRUE
GeneralPublic,19/09/22 19:15,TRUE
SeasonTicketHolder,19/09/22 19:15,TRUE
SeasonTicketHolder,19/09/22 19:15,TRUE
SeasonTicketHolder,19/09/22 19:15,TRUE
SeasonTicketHolder,19/09/22 19:15,TRUE
SeasonTicketHolder,19/09/22 19:15,TRUE
Visitor,19/09/22 19:15,TRUE
Family,19/09/22 19:15,TRUE
Party,19/09/22 19:15,TRUE
Family,19/09/22 19:15,TRUE
SeasonTicketHolder,19/09/22 19:15,TRUE
SeasonTicketHolder,19/09/22 19:15,FALSE
Party,19/09/22 19:15,TRUE
GeneralPublic,19/09/22 19:15,TRUE
Visitor,19/09/22 19:15,TRUE
SeasonTicketHolder,19/09/22 19:15,TRUE
SeasonTicketHolder,19/09/22 19:15,TRUE
Visitor,19/09/22 19:15,TRUE
GeneralPublic,19/09/22 19:15,FALSE
Family,19/09/22 19:15,TRUE
GeneralPublic,19/09/22 19:15,FALSE
SeasonTicketHolder,19/09/22 19:15,TRUE
Party,19/09/22 19:15,TRUE
Family,19/09/22 19:15,TRUE
Party,19/09/22 19:16,TRUE
SeasonTicketHolder,19/09/22 19:16,TRUE
Party,19/09/22 19:16,TRUE
Visitor,19/09/22 19:16,TRUE
Family,19/09/22 19:16,TRUE
Family,19/09/22 19:16,TRUE
Visitor,19/09/22 19:16,FALSE
SeasonTicketHolder,19/09/22 19:16,TRUE
Party,19/09/22 19:16,FALSE
Party,19/09/22 19:16,TRUE
GeneralPublic,19/09/22 19:16,TRUE
GeneralPublic,19/09/22 19:16,TRUE
GeneralPublic,19/09/22 19:16,TRUE
Family,19/09/22 19:16,TRUE
GeneralPublic,19/09/22 19:16,TRUE
GeneralPublic,19/09/22 19:16,TRUE
SeasonTicketHolder,19/09/22 19:16,TRUE
Visitor,19/09/22 19:16,TRUE
GeneralPublic,19/09/22 19:16,TRUE
SeasonTicketHolder,19/09/22 19:16,TRUE
Visitor,19/09/22 19:16,FALSE
GeneralPublic,19/09/22 19:16,TRUE
SeasonTicketHolder,19/09/22 19:16,TRUE
Visitor,19/09/22 19:16,TRUE
GeneralPublic,19/09/22 19:16,TRUE
SeasonTicketHolder,19/09/22 19:16,TRUE
Party,19/09/22 19:16,TRUE
Family,19/09/22 19:16,TRUE
Family,19/09/22 19:16,TRUE
SeasonTicketHolder,19/09/22 19:16,TRUE
Party,19/09/22 19:16,FALSE
Family,19/09/22 19:16,TRUE
GeneralPublic,19/09/22 19:16,TRUE
Visitor,19/09/22 19:16,TRUE
GeneralPublic,19/09/22 19:16,TRUE
Visitor,19/09/22 19:16,TRUE
Party,19/09/22 19:16,TRUE
Family,19/09/22 19:16,TRUE
SeasonTicketHolder,19/09/22 19:16,TRUE
Party,19/09/22 19:16,TRUE
GeneralPublic,19/09/22 19:17,TRUE
Party,19/09/22 19:17,TRUE
SeasonTicketHolder,19/09/22 19:17,FALSE
SeasonTicketHolder,19/09/22 19:17,TRUE
SeasonTicketHolder,19/09/22 19:17,TRUE
GeneralPublic,19/09/22 19:17,TRUE
Party,19/09/22 19:17,TRUE
Family,19/09/22 19:17,TRUE
Party,19/09/22 19:17,FALSE
GeneralPublic,19/09/22 19:17,FALSE
Party,19/09/22 19:17,FALSE
Family,19/09/22 19:17,TRUE
Family,19/09/22 19:17,TRUE
Visitor,19/09/22 19:17,TRUE
GeneralPublic,19/09/22 19:17,TRUE
SeasonTicketHolder,19/09/22 19:17,TRUE
GeneralPublic,19/09/22 19:17,TRUE
GeneralPublic,19/09/22 19:17,TRUE
Family,19/09/22 19:17,TRUE
GeneralPublic,19/09/22 19:17,TRUE
Party,19/09/22 19:17,TRUE
SeasonTicketHolder,19/09/22 19:17,TRUE
Family,19/09/22 19:17,TRUE
Party,19/09/22 19:17,FALSE
SeasonTicketHolder,19/09/22 19:17,FALSE
SeasonTicketHolder,19/09/22 19:17,TRUE
Family,19/09/22 19:17,TRUE
Party,19/09/22 19:17,FALSE
GeneralPublic,19/09/22 19:17,TRUE
Party,19/09/22 19:18,TRUE
Visitor,19/09/22 19:18,TRUE
GeneralPublic,19/09/22 19:18,TRUE
SeasonTicketHolder,19/09/22 19:18,TRUE
Party,19/09/22 19:18,TRUE
Family,19/09/22 19:18,TRUE
Visitor,19/09/22 19:18,FALSE
Family,19/09/22 19:18,FALSE
Family,19/09/22 19:18,TRUE
Party,19/09/22 19:18,TRUE
SeasonTicketHolder,19/09/22 19:18,TRUE
SeasonTicketHolder,19/09/22 19:18,FALSE
GeneralPublic,19/09/22 19:18,TRUE
GeneralPublic,19/09/22 19:18,FALSE
SeasonTicketHolder,19/09/22 19:18,TRUE
GeneralPublic,19/09/22 19:18,TRUE
GeneralPublic,19/09/22 19:18,TRUE
Family,19/09/22 19:18,FALSE
Party,19/09/22 19:18,TRUE
Family,19/09/22 19:18,FALSE
GeneralPublic,19/09/22 19:18,FALSE
SeasonTicketHolder,19/09/22 19:18,TRUE
Party,19/09/22 19:18,FALSE
GeneralPublic,19/09/22 19:19,TRUE
SeasonTicketHolder,19/09/22 19:19,TRUE
Family,19/09/22 19:19,TRUE
SeasonTicketHolder,19/09/22 19:19,TRUE
SeasonTicketHolder,19/09/22 19:19,TRUE
SeasonTicketHolder,19/09/22 19:19,TRUE
Visitor,19/09/22 19:19,TRUE
GeneralPublic,19/09/22 19:19,TRUE
GeneralPublic,19/09/22 19:19,TRUE
Family,19/09/22 19:19,TRUE
SeasonTicketHolder,19/09/22 19:19,TRUE
Party,19/09/22 19:19,TRUE
Party,19/09/22 19:19,FALSE
SeasonTicketHolder,19/09/22 19:19,FALSE
Visitor,19/09/22 19:19,TRUE
Party,19/09/22 19:19,TRUE
Party,19/09/22 19:19,TRUE
Party,19/09/22 19:19,TRUE
GeneralPublic,19/09/22 19:19,TRUE
SeasonTicketHolder,19/09/22 19:19,TRUE
GeneralPublic,19/09/22 19:19,FALSE
SeasonTicketHolder,19/09/22 19:19,TRUE
GeneralPublic,19/09/22 19:19,TRUE
Party,19/09/22 19:19,TRUE
SeasonTicketHolder,19/09/22 19:19,TRUE
Family,19/09/22 19:19,TRUE
Family,19/09/22 19:19,TRUE
Party,19/09/22 19:19,FALSE
Family,19/09/22 19:19,TRUE
Party,19/09/22 19:19,TRUE
SeasonTicketHolder,19/09/22 19:19,TRUE
Party,19/09/22 19:19,TRUE
GeneralPublic,19/09/22 19:19,TRUE
Family,19/09/22 19:19,FALSE
GeneralPublic,19/09/22 19:20,TRUE
SeasonTicketHolder,19/09/22 19:20,TRUE
SeasonTicketHolder,19/09/22 19:20,TRUE
Party,19/09/22 19:20,TRUE
SeasonTicketHolder,19/09/22 19:20,TRUE
GeneralPublic,19/09/22 19:20,FALSE
SeasonTicketHolder,19/09/22 19:20,TRUE
Family,19/09/22 19:20,TRUE
Visitor,19/09/22 19:20,TRUE
GeneralPublic,19/09/22 19:20,TRUE
Family,19/09/22 19:20,TRUE
SeasonTicketHolder,19/09/22 19:20,TRUE
Party,19/09/22 19:20,TRUE
Party,19/09/22 19:20,FALSE
Party,19/09/22 19:20,TRUE
Party,19/09/22 19:20,TRUE
GeneralPublic,19/09/22 19:20,TRUE
SeasonTicketHolder,19/09/22 19:20,FALSE
Visitor,19/09/22 19:20,TRUE
Visitor,19/09/22 19:20,TRUE
GeneralPublic,19/09/22 19:20,TRUE
GeneralPublic,19/09/22 19:20,FALSE
Party,19/09/22 19:20,FALSE
Family,19/09/22 19:20,TRUE
GeneralPublic,19/09/22 19:20,TRUE
Family,19/09/22 19:20,TRUE
GeneralPublic,19/09/22 19:20,FALSE
Family,19/09/22 19:20,TRUE
SeasonTicketHolder,19/09/22 19:20,TRUE
Party,19/09/22 19:20,TRUE
SeasonTicketHolder,19/09/22 19:20,TRUE
Party,19/09/22 19:20,FALSE
Party,19/09/22 19:20,FALSE
GeneralPublic,19/09/22 19:20,TRUE
GeneralPublic,19/09/22 19:20,TRUE
Visitor,19/09/22 19:20,TRUE
Family,19/09/22 19:20,TRUE
Family,19/09/22 19:20,TRUE
SeasonTicketHolder,19/09/22 19:20,TRUE
SeasonTicketHolder,19/09/22 19:20,TRUE
Family,19/09/22 19:20,TRUE
Visitor,19/09/22 19:20,TRUE
GeneralPublic,19/09/22 19:21,TRUE
SeasonTicketHolder,19/09/22 19:21,TRUE
GeneralPublic,19/09/22 19:21,FALSE
GeneralPublic,19/09/22 19:21,TRUE
SeasonTicketHolder,19/09/22 19:21,TRUE
GeneralPublic,19/09/22 19:21,TRUE
SeasonTicketHolder,19/09/22 19:21,FALSE
SeasonTicketHolder,19/09/22 19:21,TRUE
SeasonTicketHolder,19/09/22 19:21,TRUE
Family,19/09/22 19:21,FALSE
Party,19/09/22 19:21,TRUE
Party,19/09/22 19:21,TRUE
SeasonTicketHolder,19/09/22 19:21,TRUE
SeasonTicketHolder,19/09/22 19:21,TRUE
Party,19/09/22 19:21,TRUE
GeneralPublic,19/09/22 19:21,TRUE
SeasonTicketHolder,19/09/22 19:21,TRUE
Family,19/09/22 19:21,FALSE
GeneralPublic,19/09/22 19:21,TRUE
GeneralPublic,19/09/22 19:21,TRUE
GeneralPublic,19/09/22 19:21,TRUE
GeneralPublic,19/09/22 19:21,TRUE
SeasonTicketHolder,19/09/22 19:21,TRUE
Party,19/09/22 19:21,FALSE
SeasonTicketHolder,19/09/22 19:21,TRUE
Family,19/09/22 19:21,TRUE
GeneralPublic,19/09/22 19:21,TRUE
SeasonTicketHolder,19/09/22 19:21,TRUE
Visitor,19/09/22 19:21,TRUE
Visitor,19/09/22 19:21,TRUE
Visitor,19/09/22 19:21,FALSE
Party,19/09/22 19:21,TRUE
GeneralPublic,19/09/22 19:21,TRUE
Party,19/09/22 19:21,TRUE
Visitor,19/09/22 19:22,FALSE
Party,19/09/22 19:22,FALSE
SeasonTicketHolder,19/09/22 19:22,TRUE
Party,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
Family,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
Visitor,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
Party,19/09/22 19:22,TRUE
Family,19/09/22 19:22,TRUE
Visitor,19/09/22 19:22,TRUE
GeneralPublic,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
Party,19/09/22 19:22,FALSE
Visitor,19/09/22 19:22,TRUE
GeneralPublic,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
Visitor,19/09/22 19:22,TRUE
Party,19/09/22 19:22,FALSE
SeasonTicketHolder,19/09/22 19:22,TRUE
Family,19/09/22 19:22,TRUE
Party,19/09/22 19:22,TRUE
Visitor,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
GeneralPublic,19/09/22 19:22,TRUE
Family,19/09/22 19:22,TRUE
Family,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
Family,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
Family,19/09/22 19:22,TRUE
GeneralPublic,19/09/22 19:22,TRUE
GeneralPublic,19/09/22 19:22,FALSE
SeasonTicketHolder,19/09/22 19:22,FALSE
SeasonTicketHolder,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
GeneralPublic,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
Family,19/09/22 19:22,TRUE
Visitor,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,FALSE
GeneralPublic,19/09/22 19:22,TRUE
Party,19/09/22 19:22,TRUE
Family,19/09/22 19:22,TRUE
GeneralPublic,19/09/22 19:22,TRUE
GeneralPublic,19/09/22 19:22,FALSE
SeasonTicketHolder,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:22,TRUE
SeasonTicketHolder,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
SeasonTicketHolder,19/09/22 19:23,TRUE
Party,19/09/22 19:23,TRUE
Family,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
Party,19/09/22 19:23,FALSE
Party,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
SeasonTicketHolder,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
Family,19/09/22 19:23,FALSE
GeneralPublic,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
SeasonTicketHolder,19/09/22 19:23,TRUE
Visitor,19/09/22 19:23,TRUE
SeasonTicketHolder,19/09/22 19:23,FALSE
GeneralPublic,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
Party,19/09/22 19:23,TRUE
Party,19/09/22 19:23,FALSE
Family,19/09/22 19:23,FALSE
Family,19/09/22 19:23,TRUE
SeasonTicketHolder,19/09/22 19:23,TRUE
Visitor,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
SeasonTicketHolder,19/09/22 19:23,TRUE
Party,19/09/22 19:23,TRUE
SeasonTicketHolder,19/09/22 19:23,TRUE
Party,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,TRUE
GeneralPublic,19/09/22 19:23,FALSE
GeneralPublic,19/09/22 19:24,TRUE
Party,19/09/22 19:24,TRUE
Party,19/09/22 19:24,TRUE
SeasonTicketHolder,19/09/22 19:24,TRUE
Family,19/09/22 19:24,TRUE
GeneralPublic,19/09/22 19:24,FALSE
Family,19/09/22 19:24,TRUE
SeasonTicketHolder,19/09/22 19:24,FALSE
Family,19/09/22 19:24,FALSE
GeneralPublic,19/09/22 19:24,TRUE
Party,19/09/22 19:24,TRUE
SeasonTicketHolder,19/09/22 19:24,TRUE
Visitor,19/09/22 19:24,TRUE
SeasonTicketHolder,19/09/22 19:24,TRUE
Party,19/09/22 19:24,FALSE
SeasonTicketHolder,19/09/22 19:24,TRUE
GeneralPublic,19/09/22 19:24,TRUE
Party,19/09/22 19:24,FALSE
GeneralPublic,19/09/22 19:24,TRUE
SeasonTicketHolder,19/09/22 19:24,TRUE
Family,19/09/22 19:24,TRUE
Family,19/09/22 19:24,TRUE
SeasonTicketHolder,19/09/22 19:24,TRUE
GeneralPublic,19/09/22 19:24,TRUE
Visitor,19/09/22 19:24,FALSE
SeasonTicketHolder,19/09/22 19:24,TRUE
SeasonTicketHolder,19/09/22 19:24,TRUE
GeneralPublic,19/09/22 19:24,TRUE
Family,19/09/22 19:25,TRUE
GeneralPublic,19/09/22 19:25,TRUE
SeasonTicketHolder,19/09/22 19:25,TRUE
Party,19/09/22 19:25,FALSE
Party,19/09/22 19:25,TRUE
Family,19/09/22 19:25,TRUE
Family,19/09/22 19:25,TRUE
GeneralPublic,19/09/22 19:25,TRUE
GeneralPublic,19/09/22 19:25,TRUE
Visitor,19/09/22 19:25,TRUE
Visitor,19/09/22 19:25,TRUE
GeneralPublic,19/09/22 19:25,TRUE
Visitor,19/09/22 19:25,TRUE
SeasonTicketHolder,19/09/22 19:25,TRUE
Visitor,19/09/22 19:25,TRUE
GeneralPublic,19/09/22 19:25,TRUE
Party,19/09/22 19:25,FALSE
Family,19/09/22 19:25,FALSE
GeneralPublic,19/09/22 19:25,TRUE
SeasonTicketHolder,19/09/22 19:25,TRUE
Party,19/09/22 19:25,FALSE
Party,19/09/22 19:25,FALSE
GeneralPublic,19/09/22 19:25,TRUE
SeasonTicketHolder,19/09/22 19:25,TRUE
Party,19/09/22 19:25,TRUE
SeasonTicketHolder,19/09/22 19:25,TRUE
Party,19/09/22 19:25,FALSE
Party,19/09/22 19:25,TRUE
Family,19/09/22 19:25,TRUE
Family,19/09/22 19:25,TRUE
GeneralPublic,19/09/22 19:25,FALSE
Party,19/09/22 19:25,TRUE
GeneralPublic,19/09/22 19:25,FALSE
SeasonTicketHolder,19/09/22 19:25,TRUE
Party,19/09/22 19:25,FALSE
Visitor,19/09/22 19:25,TRUE
SeasonTicketHolder,19/09/22 19:25,FALSE
GeneralPublic,19/09/22 19:25,FALSE
GeneralPublic,19/09/22 19:25,TRUE
Party,19/09/22 19:25,FALSE
GeneralPublic,19/09/22 19:25,TRUE
GeneralPublic,19/09/22 19:25,TRUE
GeneralPublic,19/09/22 19:25,TRUE
SeasonTicketHolder,19/09/22 19:26,FALSE
GeneralPublic,19/09/22 19:26,TRUE
Family,19/09/22 19:26,FALSE
Party,19/09/22 19:26,FALSE
Visitor,19/09/22 19:26,TRUE
Family,19/09/22 19:26,FALSE
Party,19/09/22 19:26,TRUE
Visitor,19/09/22 19:26,TRUE
SeasonTicketHolder,19/09/22 19:26,TRUE
Family,19/09/22 19:26,TRUE
Party,19/09/22 19:26,TRUE
Visitor,19/09/22 19:26,TRUE
SeasonTicketHolder,19/09/22 19:26,TRUE
GeneralPublic,19/09/22 19:26,TRUE
Visitor,19/09/22 19:26,FALSE
Family,19/09/22 19:26,TRUE
GeneralPublic,19/09/22 19:26,FALSE
Party,19/09/22 19:26,TRUE
Party,19/09/22 19:26,TRUE
Party,19/09/22 19:26,TRUE
Visitor,19/09/22 19:26,TRUE
Family,19/09/22 19:26,FALSE
GeneralPublic,19/09/22 19:26,TRUE
GeneralPublic,19/09/22 19:26,TRUE
SeasonTicketHolder,19/09/22 19:26,FALSE
Party,19/09/22 19:26,TRUE
Visitor,19/09/22 19:26,TRUE
Visitor,19/09/22 19:26,TRUE
Family,19/09/22 19:26,TRUE
Family,19/09/22 19:26,TRUE
Party,19/09/22 19:26,TRUE
GeneralPublic,19/09/22 19:26,TRUE
SeasonTicketHolder,19/09/22 19:26,TRUE
GeneralPublic,19/09/22 19:26,TRUE
Party,19/09/22 19:26,TRUE
