Agent,ScanTime,SeatingSection
GateC_TicketAgent3,12/09/22 19:41,106
GateD_TicketAgent3,12/09/22 19:41,115
GateC_TicketAgent2,12/09/22 19:41,105
GateB_TicketAgent2,12/09/22 19:42,137
GateD_TicketAgent1,12/09/22 19:42,127
GateC_TicketAgent1,12/09/22 19:42,137
GateB_TicketAgent3,12/09/22 19:42,125
GateA_TicketAgent2,12/09/22 19:42,111
GateC_TicketAgent3,12/09/22 19:42,128
GateC_TicketAgent2,12/09/22 19:42,136
GateB_TicketAgent2,12/09/22 19:42,108
GateA_TicketAgent3,12/09/22 19:42,130
GateB_TicketAgent1,12/09/22 19:42,101
GateA_TicketAgent1,12/09/22 19:42,141
GateC_TicketAgent1,12/09/22 19:42,102
GateA_TicketAgent2,12/09/22 19:42,116
GateC_TicketAgent2,12/09/22 19:42,107
GateD_TicketAgent2,12/09/22 19:42,130
GateB_TicketAgent2,12/09/22 19:42,141
GateB_TicketAgent1,12/09/22 19:42,116
GateA_TicketAgent3,12/09/22 19:42,104
GateC_TicketAgent3,12/09/22 19:42,133
GateA_TicketAgent1,12/09/22 19:42,119
GateB_TicketAgent3,12/09/22 19:42,109
GateD_TicketAgent1,12/09/22 19:42,128
GateA_TicketAgent2,12/09/22 19:42,116
GateC_TicketAgent2,12/09/22 19:42,140
GateB_TicketAgent2,12/09/22 19:42,135
GateD_TicketAgent3,12/09/22 19:42,106
GateA_TicketAgent3,12/09/22 19:42,125
GateB_TicketAgent3,12/09/22 19:42,126
GateD_TicketAgent1,12/09/22 19:42,130
GateC_TicketAgent1,12/09/22 19:42,109
GateA_TicketAgent1,12/09/22 19:42,110
GateA_TicketAgent2,12/09/22 19:42,131
GateB_TicketAgent2,12/09/22 19:42,106
GateB_TicketAgent1,12/09/22 19:42,122
GateC_TicketAgent3,12/09/22 19:42,107
GateB_TicketAgent3,12/09/22 19:42,136
GateA_TicketAgent1,12/09/22 19:42,118
GateD_TicketAgent1,12/09/22 19:42,106
GateD_TicketAgent2,12/09/22 19:42,137
GateC_TicketAgent2,12/09/22 19:42,110
GateB_TicketAgent1,12/09/22 19:42,136
GateA_TicketAgent3,12/09/22 19:42,136
GateD_TicketAgent3,12/09/22 19:42,118
GateC_TicketAgent3,12/09/22 19:42,108
GateC_TicketAgent1,12/09/22 19:42,109
GateD_TicketAgent1,12/09/22 19:42,119
GateA_TicketAgent1,12/09/22 19:42,140
GateD_TicketAgent2,12/09/22 19:42,122
GateB_TicketAgent3,12/09/22 19:42,105
GateA_TicketAgent2,12/09/22 19:42,120
GateC_TicketAgent2,12/09/22 19:42,102
GateD_TicketAgent3,12/09/22 19:42,112
GateB_TicketAgent2,12/09/22 19:42,110
GateB_TicketAgent1,12/09/22 19:42,140
GateC_TicketAgent1,12/09/22 19:42,128
GateD_TicketAgent1,12/09/22 19:42,109
GateA_TicketAgent1,12/09/22 19:42,122
GateD_TicketAgent2,12/09/22 19:42,128
GateA_TicketAgent3,12/09/22 19:42,106
GateA_TicketAgent2,12/09/22 19:42,107
GateC_TicketAgent2,12/09/22 19:42,141
GateB_TicketAgent2,12/09/22 19:42,133
GateD_TicketAgent3,12/09/22 19:42,105
GateB_TicketAgent1,12/09/22 19:42,139
GateC_TicketAgent3,12/09/22 19:42,121
GateC_TicketAgent1,12/09/22 19:42,139
GateD_TicketAgent1,12/09/22 19:42,102
GateA_TicketAgent1,12/09/22 19:42,128
GateA_TicketAgent3,12/09/22 19:42,109
GateB_TicketAgent3,12/09/22 19:42,138
GateC_TicketAgent2,12/09/22 19:42,128
GateA_TicketAgent2,12/09/22 19:42,101
GateB_TicketAgent2,12/09/22 19:42,129
GateC_TicketAgent3,12/09/22 19:43,139
GateC_TicketAgent1,12/09/22 19:43,133
GateB_TicketAgent1,12/09/22 19:43,138
GateD_TicketAgent1,12/09/22 19:43,112
GateC_TicketAgent2,12/09/22 19:43,110
GateD_TicketAgent2,12/09/22 19:43,105
GateA_TicketAgent2,12/09/22 19:43,103
GateB_TicketAgent3,12/09/22 19:43,106
GateA_TicketAgent3,12/09/22 19:43,124
GateC_TicketAgent3,12/09/22 19:43,102
GateC_TicketAgent1,12/09/22 19:43,119
GateD_TicketAgent3,12/09/22 19:43,111
GateB_TicketAgent1,12/09/22 19:43,112
GateD_TicketAgent1,12/09/22 19:43,129
GateA_TicketAgent1,12/09/22 19:43,121
GateD_TicketAgent2,12/09/22 19:43,127
GateC_TicketAgent2,12/09/22 19:43,133
GateA_TicketAgent2,12/09/22 19:43,121
GateC_TicketAgent1,12/09/22 19:43,109
GateD_TicketAgent3,12/09/22 19:43,129
GateB_TicketAgent1,12/09/22 19:43,105
GateA_TicketAgent3,12/09/22 19:43,118
GateC_TicketAgent3,12/09/22 19:43,140
GateD_TicketAgent1,12/09/22 19:43,118
GateA_TicketAgent1,12/09/22 19:43,119
GateB_TicketAgent2,12/09/22 19:43,134
GateD_TicketAgent2,12/09/22 19:43,104
GateC_TicketAgent2,12/09/22 19:43,102
GateA_TicketAgent2,12/09/22 19:43,130
GateB_TicketAgent3,12/09/22 19:43,111
GateC_TicketAgent1,12/09/22 19:43,139
GateD_TicketAgent3,12/09/22 19:43,128
GateB_TicketAgent1,12/09/22 19:43,112
GateA_TicketAgent3,12/09/22 19:43,124
GateB_TicketAgent2,12/09/22 19:43,109
GateD_TicketAgent1,12/09/22 19:43,131
GateC_TicketAgent3,12/09/22 19:43,102
GateA_TicketAgent1,12/09/22 19:43,118
GateD_TicketAgent2,12/09/22 19:43,127
GateA_TicketAgent2,12/09/22 19:43,118
GateC_TicketAgent1,12/09/22 19:43,128
GateC_TicketAgent2,12/09/22 19:43,138
GateB_TicketAgent2,12/09/22 19:43,101
GateD_TicketAgent1,12/09/22 19:43,128
GateB_TicketAgent3,12/09/22 19:43,105
GateD_TicketAgent2,12/09/22 19:43,111
GateA_TicketAgent2,12/09/22 19:43,120
GateC_TicketAgent1,12/09/22 19:43,112
GateB_TicketAgent1,12/09/22 19:43,100
GateA_TicketAgent3,12/09/22 19:43,121
GateC_TicketAgent2,12/09/22 19:43,121
GateD_TicketAgent3,12/09/22 19:43,111
GateD_TicketAgent1,12/09/22 19:43,103
GateB_TicketAgent2,12/09/22 19:43,102
GateC_TicketAgent3,12/09/22 19:43,106
GateB_TicketAgent3,12/09/22 19:43,105
GateD_TicketAgent2,12/09/22 19:43,123
GateC_TicketAgent1,12/09/22 19:43,109
GateB_TicketAgent1,12/09/22 19:43,136
GateA_TicketAgent3,12/09/22 19:43,137
GateA_TicketAgent1,12/09/22 19:43,121
GateB_TicketAgent2,12/09/22 19:43,117
GateC_TicketAgent2,12/09/22 19:43,138
GateA_TicketAgent2,12/09/22 19:43,125
GateB_TicketAgent3,12/09/22 19:43,102
GateB_TicketAgent1,12/09/22 19:43,112
GateC_TicketAgent1,12/09/22 19:43,105
GateD_TicketAgent3,12/09/22 19:43,127
GateA_TicketAgent3,12/09/22 19:43,112
GateD_TicketAgent1,12/09/22 19:43,128
GateA_TicketAgent1,12/09/22 19:43,116
GateB_TicketAgent2,12/09/22 19:43,135
GateC_TicketAgent3,12/09/22 19:43,115
GateD_TicketAgent2,12/09/22 19:43,131
GateA_TicketAgent2,12/09/22 19:43,130
GateB_TicketAgent1,12/09/22 19:43,132
GateB_TicketAgent3,12/09/22 19:43,112
GateC_TicketAgent1,12/09/22 19:43,135
GateD_TicketAgent1,12/09/22 19:44,128
GateA_TicketAgent1,12/09/22 19:44,128
GateA_TicketAgent3,12/09/22 19:44,107
GateB_TicketAgent2,12/09/22 19:44,110
GateC_TicketAgent2,12/09/22 19:44,101
GateD_TicketAgent3,12/09/22 19:44,129
GateD_TicketAgent2,12/09/22 19:44,109
GateA_TicketAgent2,12/09/22 19:44,119
GateB_TicketAgent1,12/09/22 19:44,102
GateD_TicketAgent1,12/09/22 19:44,129
GateA_TicketAgent1,12/09/22 19:44,108
GateA_TicketAgent3,12/09/22 19:44,126
GateB_TicketAgent3,12/09/22 19:44,111
GateC_TicketAgent2,12/09/22 19:44,134
GateB_TicketAgent2,12/09/22 19:44,134
GateA_TicketAgent2,12/09/22 19:44,118
GateC_TicketAgent3,12/09/22 19:44,113
GateC_TicketAgent1,12/09/22 19:44,101
GateA_TicketAgent1,12/09/22 19:44,122
GateA_TicketAgent3,12/09/22 19:44,120
GateB_TicketAgent2,12/09/22 19:44,107
GateC_TicketAgent2,12/09/22 19:44,105
GateA_TicketAgent2,12/09/22 19:44,119
GateB_TicketAgent1,12/09/22 19:44,101
GateC_TicketAgent1,12/09/22 19:44,103
GateC_TicketAgent3,12/09/22 19:44,132
GateA_TicketAgent1,12/09/22 19:44,126
GateB_TicketAgent3,12/09/22 19:44,111
GateC_TicketAgent2,12/09/22 19:44,111
GateB_TicketAgent2,12/09/22 19:44,112
GateA_TicketAgent2,12/09/22 19:44,137
GateB_TicketAgent1,12/09/22 19:44,113
GateC_TicketAgent1,12/09/22 19:44,123
GateA_TicketAgent1,12/09/22 19:44,122
GateB_TicketAgent3,12/09/22 19:44,137
GateC_TicketAgent3,12/09/22 19:44,111
GateA_TicketAgent3,12/09/22 19:44,122
GateC_TicketAgent2,12/09/22 19:44,116
GateD_TicketAgent1,12/09/22 19:44,129
GateB_TicketAgent1,12/09/22 19:44,133
GateA_TicketAgent2,12/09/22 19:44,124
GateC_TicketAgent1,12/09/22 19:44,139
GateA_TicketAgent1,12/09/22 19:44,129
GateB_TicketAgent3,12/09/22 19:44,106
GateD_TicketAgent2,12/09/22 19:44,119
GateB_TicketAgent2,12/09/22 19:44,121
GateC_TicketAgent2,12/09/22 19:44,128
GateB_TicketAgent1,12/09/22 19:44,103
GateA_TicketAgent2,12/09/22 19:44,127
GateD_TicketAgent3,12/09/22 19:44,117
GateC_TicketAgent1,12/09/22 19:44,137
GateD_TicketAgent1,12/09/22 19:44,105
GateA_TicketAgent1,12/09/22 19:44,120
GateC_TicketAgent3,12/09/22 19:44,137
GateB_TicketAgent2,12/09/22 19:44,117
GateC_TicketAgent2,12/09/22 19:44,136
GateA_TicketAgent2,12/09/22 19:44,129
GateD_TicketAgent2,12/09/22 19:44,130
GateC_TicketAgent1,12/09/22 19:44,130
GateD_TicketAgent1,12/09/22 19:44,125
GateA_TicketAgent1,12/09/22 19:44,119
GateA_TicketAgent3,12/09/22 19:44,110
GateB_TicketAgent2,12/09/22 19:44,140
GateB_TicketAgent3,12/09/22 19:44,139
GateC_TicketAgent2,12/09/22 19:44,137
GateB_TicketAgent1,12/09/22 19:44,115
GateA_TicketAgent2,12/09/22 19:44,120
GateD_TicketAgent3,12/09/22 19:44,128
GateC_TicketAgent1,12/09/22 19:44,106
GateD_TicketAgent1,12/09/22 19:44,129
GateA_TicketAgent1,12/09/22 19:45,106
GateC_TicketAgent3,12/09/22 19:45,101
GateA_TicketAgent3,12/09/22 19:45,116
GateB_TicketAgent3,12/09/22 19:45,112
GateB_TicketAgent2,12/09/22 19:45,110
GateD_TicketAgent2,12/09/22 19:45,128
GateC_TicketAgent2,12/09/22 19:45,138
GateB_TicketAgent1,12/09/22 19:45,108
GateA_TicketAgent2,12/09/22 19:45,117
GateA_TicketAgent1,12/09/22 19:45,125
GateB_TicketAgent2,12/09/22 19:45,108
GateD_TicketAgent2,12/09/22 19:45,128
GateC_TicketAgent2,12/09/22 19:45,106
GateB_TicketAgent1,12/09/22 19:45,111
GateA_TicketAgent2,12/09/22 19:45,124
GateB_TicketAgent3,12/09/22 19:45,137
GateD_TicketAgent3,12/09/22 19:45,130
GateD_TicketAgent1,12/09/22 19:45,129
GateC_TicketAgent1,12/09/22 19:45,105
GateA_TicketAgent1,12/09/22 19:45,109
GateC_TicketAgent3,12/09/22 19:45,109
GateA_TicketAgent3,12/09/22 19:45,134
GateB_TicketAgent1,12/09/22 19:45,110
GateC_TicketAgent2,12/09/22 19:45,103
GateA_TicketAgent2,12/09/22 19:45,102
GateD_TicketAgent1,12/09/22 19:45,109
GateB_TicketAgent3,12/09/22 19:45,133
GateC_TicketAgent3,12/09/22 19:45,120
GateA_TicketAgent1,12/09/22 19:45,118
GateB_TicketAgent2,12/09/22 19:45,113
GateD_TicketAgent2,12/09/22 19:45,121
GateC_TicketAgent2,12/09/22 19:45,137
GateB_TicketAgent1,12/09/22 19:45,116
GateA_TicketAgent2,12/09/22 19:45,136
GateD_TicketAgent1,12/09/22 19:45,111
GateC_TicketAgent1,12/09/22 19:45,102
GateD_TicketAgent3,12/09/22 19:45,102
GateB_TicketAgent3,12/09/22 19:45,112
GateA_TicketAgent1,12/09/22 19:45,105
GateC_TicketAgent3,12/09/22 19:45,109
GateD_TicketAgent2,12/09/22 19:45,130
GateA_TicketAgent3,12/09/22 19:45,122
GateB_TicketAgent1,12/09/22 19:45,122
GateC_TicketAgent2,12/09/22 19:45,140
GateD_TicketAgent1,12/09/22 19:45,129
GateC_TicketAgent1,12/09/22 19:45,133
GateA_TicketAgent2,12/09/22 19:45,108
GateD_TicketAgent3,12/09/22 19:45,111
GateB_TicketAgent2,12/09/22 19:45,136
GateC_TicketAgent3,12/09/22 19:45,134
GateD_TicketAgent2,12/09/22 19:45,103
GateA_TicketAgent1,12/09/22 19:45,115
GateC_TicketAgent2,12/09/22 19:45,111
GateB_TicketAgent1,12/09/22 19:45,103
GateD_TicketAgent1,12/09/22 19:45,102
GateA_TicketAgent2,12/09/22 19:45,124
GateD_TicketAgent3,12/09/22 19:45,128
GateB_TicketAgent3,12/09/22 19:45,118
GateD_TicketAgent2,12/09/22 19:45,127
GateA_TicketAgent1,12/09/22 19:45,117
GateA_TicketAgent3,12/09/22 19:45,121
GateB_TicketAgent1,12/09/22 19:45,119
GateD_TicketAgent1,12/09/22 19:45,125
GateC_TicketAgent1,12/09/22 19:45,104
GateA_TicketAgent2,12/09/22 19:45,135
GateC_TicketAgent2,12/09/22 19:45,137
GateD_TicketAgent3,12/09/22 19:45,131
GateB_TicketAgent2,12/09/22 19:45,134
GateC_TicketAgent3,12/09/22 19:45,103
GateA_TicketAgent1,12/09/22 19:45,122
GateD_TicketAgent2,12/09/22 19:45,124
GateB_TicketAgent1,12/09/22 19:45,121
GateD_TicketAgent1,12/09/22 19:45,129
GateC_TicketAgent1,12/09/22 19:45,140
GateA_TicketAgent2,12/09/22 19:45,115
GateB_TicketAgent3,12/09/22 19:45,101
GateC_TicketAgent2,12/09/22 19:45,135
GateB_TicketAgent2,12/09/22 19:45,138
GateC_TicketAgent3,12/09/22 19:45,110
GateA_TicketAgent1,12/09/22 19:46,135
GateD_TicketAgent2,12/09/22 19:46,131
GateB_TicketAgent1,12/09/22 19:46,102
GateA_TicketAgent3,12/09/22 19:46,116
GateC_TicketAgent1,12/09/22 19:46,115
GateA_TicketAgent2,12/09/22 19:46,125
GateB_TicketAgent3,12/09/22 19:46,105
GateB_TicketAgent2,12/09/22 19:46,132
GateC_TicketAgent2,12/09/22 19:46,134
GateD_TicketAgent3,12/09/22 19:46,141
GateA_TicketAgent1,12/09/22 19:46,140
GateB_TicketAgent1,12/09/22 19:46,120
GateC_TicketAgent3,12/09/22 19:46,133
GateC_TicketAgent1,12/09/22 19:46,136
GateA_TicketAgent2,12/09/22 19:46,115
GateB_TicketAgent3,12/09/22 19:46,112
GateD_TicketAgent1,12/09/22 19:46,117
GateC_TicketAgent2,12/09/22 19:46,135
GateB_TicketAgent2,12/09/22 19:46,117
GateA_TicketAgent1,12/09/22 19:46,129
GateB_TicketAgent1,12/09/22 19:46,107
GateD_TicketAgent2,12/09/22 19:46,128
GateA_TicketAgent3,12/09/22 19:46,136
GateC_TicketAgent3,12/09/22 19:46,136
GateC_TicketAgent1,12/09/22 19:46,127
GateD_TicketAgent1,12/09/22 19:46,126
GateA_TicketAgent2,12/09/22 19:46,118
GateB_TicketAgent2,12/09/22 19:46,103
GateC_TicketAgent2,12/09/22 19:46,137
GateB_TicketAgent1,12/09/22 19:46,112
GateA_TicketAgent1,12/09/22 19:46,115
GateB_TicketAgent3,12/09/22 19:46,105
GateC_TicketAgent1,12/09/22 19:46,102
GateD_TicketAgent3,12/09/22 19:46,107
GateA_TicketAgent2,12/09/22 19:46,118
GateB_TicketAgent1,12/09/22 19:46,136
GateA_TicketAgent1,12/09/22 19:46,117
GateB_TicketAgent3,12/09/22 19:46,115
GateC_TicketAgent3,12/09/22 19:46,130
GateD_TicketAgent2,12/09/22 19:46,107
GateA_TicketAgent3,12/09/22 19:46,104
GateB_TicketAgent2,12/09/22 19:46,134
GateA_TicketAgent2,12/09/22 19:46,130
GateC_TicketAgent2,12/09/22 19:46,135
GateB_TicketAgent1,12/09/22 19:46,101
GateD_TicketAgent1,12/09/22 19:46,130
GateA_TicketAgent1,12/09/22 19:46,126
GateB_TicketAgent2,12/09/22 19:46,111
GateC_TicketAgent1,12/09/22 19:46,101
GateA_TicketAgent2,12/09/22 19:46,121
GateB_TicketAgent3,12/09/22 19:46,113
GateC_TicketAgent2,12/09/22 19:46,103
GateD_TicketAgent3,12/09/22 19:46,130
GateC_TicketAgent3,12/09/22 19:46,140
GateB_TicketAgent1,12/09/22 19:46,120
GateD_TicketAgent1,12/09/22 19:46,115
GateA_TicketAgent1,12/09/22 19:46,117
GateA_TicketAgent3,12/09/22 19:46,107
GateC_TicketAgent1,12/09/22 19:46,105
GateD_TicketAgent2,12/09/22 19:46,138
GateC_TicketAgent2,12/09/22 19:46,133
GateA_TicketAgent2,12/09/22 19:46,111
GateB_TicketAgent3,12/09/22 19:46,113
GateB_TicketAgent1,12/09/22 19:46,140
GateD_TicketAgent1,12/09/22 19:46,141
GateA_TicketAgent1,12/09/22 19:46,141
GateB_TicketAgent2,12/09/22 19:46,125
GateC_TicketAgent1,12/09/22 19:46,102
GateC_TicketAgent3,12/09/22 19:46,103
GateC_TicketAgent2,12/09/22 19:46,108
GateD_TicketAgent3,12/09/22 19:46,128
GateB_TicketAgent1,12/09/22 19:46,135
GateD_TicketAgent1,12/09/22 19:46,127
GateA_TicketAgent1,12/09/22 19:47,123
GateB_TicketAgent2,12/09/22 19:47,102
GateC_TicketAgent1,12/09/22 19:47,138
GateA_TicketAgent3,12/09/22 19:47,124
GateD_TicketAgent2,12/09/22 19:47,112
GateB_TicketAgent3,12/09/22 19:47,133
GateA_TicketAgent2,12/09/22 19:47,106
GateC_TicketAgent2,12/09/22 19:47,140
GateD_TicketAgent3,12/09/22 19:47,119
GateB_TicketAgent1,12/09/22 19:47,110
GateC_TicketAgent1,12/09/22 19:47,106
GateD_TicketAgent1,12/09/22 19:47,115
GateA_TicketAgent1,12/09/22 19:47,128
GateB_TicketAgent3,12/09/22 19:47,140
GateA_TicketAgent3,12/09/22 19:47,121
GateA_TicketAgent2,12/09/22 19:47,101
GateB_TicketAgent2,12/09/22 19:47,114
GateC_TicketAgent3,12/09/22 19:47,121
GateC_TicketAgent2,12/09/22 19:47,128
GateD_TicketAgent3,12/09/22 19:47,105
GateB_TicketAgent1,12/09/22 19:47,111
GateC_TicketAgent1,12/09/22 19:47,102
GateA_TicketAgent1,12/09/22 19:47,114
GateD_TicketAgent2,12/09/22 19:47,109
GateD_TicketAgent1,12/09/22 19:47,118
GateB_TicketAgent2,12/09/22 19:47,120
GateC_TicketAgent3,12/09/22 19:47,137
GateC_TicketAgent2,12/09/22 19:47,105
GateA_TicketAgent3,12/09/22 19:47,106
GateB_TicketAgent3,12/09/22 19:47,102
GateC_TicketAgent1,12/09/22 19:47,101
GateB_TicketAgent1,12/09/22 19:47,135
GateD_TicketAgent2,12/09/22 19:47,121
GateD_TicketAgent1,12/09/22 19:47,130
GateA_TicketAgent1,12/09/22 19:47,130
GateB_TicketAgent2,12/09/22 19:47,139
GateD_TicketAgent3,12/09/22 19:47,132
GateC_TicketAgent2,12/09/22 19:47,110
GateB_TicketAgent1,12/09/22 19:47,125
GateC_TicketAgent1,12/09/22 19:47,101
GateA_TicketAgent1,12/09/22 19:47,119
GateC_TicketAgent3,12/09/22 19:47,138
GateC_TicketAgent2,12/09/22 19:47,106
GateD_TicketAgent1,12/09/22 19:47,129
GateB_TicketAgent3,12/09/22 19:47,109
GateC_TicketAgent1,12/09/22 19:47,105
GateB_TicketAgent1,12/09/22 19:47,105
GateD_TicketAgent2,12/09/22 19:47,128
GateA_TicketAgent1,12/09/22 19:47,122
GateA_TicketAgent3,12/09/22 19:47,123
GateA_TicketAgent2,12/09/22 19:47,132
GateB_TicketAgent2,12/09/22 19:47,134
GateC_TicketAgent3,12/09/22 19:47,106
GateC_TicketAgent2,12/09/22 19:47,105
GateD_TicketAgent3,12/09/22 19:47,115
GateC_TicketAgent1,12/09/22 19:47,102
GateA_TicketAgent1,12/09/22 19:47,117
GateD_TicketAgent1,12/09/22 19:47,128
GateA_TicketAgent3,12/09/22 19:47,120
GateA_TicketAgent2,12/09/22 19:47,126
GateB_TicketAgent2,12/09/22 19:47,137
GateB_TicketAgent3,12/09/22 19:47,118
GateC_TicketAgent2,12/09/22 19:47,121
GateB_TicketAgent1,12/09/22 19:47,136
GateC_TicketAgent1,12/09/22 19:47,119
GateA_TicketAgent1,12/09/22 19:47,116
GateD_TicketAgent1,12/09/22 19:47,104
GateA_TicketAgent3,12/09/22 19:47,122
GateA_TicketAgent2,12/09/22 19:47,128
GateB_TicketAgent3,12/09/22 19:47,115
GateC_TicketAgent3,12/09/22 19:47,116
GateD_TicketAgent2,12/09/22 19:47,128
GateB_TicketAgent2,12/09/22 19:47,139
GateB_TicketAgent1,12/09/22 19:47,113
GateA_TicketAgent1,12/09/22 19:47,118
GateD_TicketAgent3,12/09/22 19:47,121
GateA_TicketAgent3,12/09/22 19:47,116
GateA_TicketAgent2,12/09/22 19:47,118
GateC_TicketAgent1,12/09/22 19:47,101
GateB_TicketAgent2,12/09/22 19:48,100
GateC_TicketAgent2,12/09/22 19:48,138
GateD_TicketAgent2,12/09/22 19:48,122
GateB_TicketAgent1,12/09/22 19:48,120
GateB_TicketAgent3,12/09/22 19:48,136
GateA_TicketAgent1,12/09/22 19:48,128
GateA_TicketAgent2,12/09/22 19:48,122
GateC_TicketAgent1,12/09/22 19:48,101
GateA_TicketAgent3,12/09/22 19:48,131
GateD_TicketAgent1,12/09/22 19:48,127
GateC_TicketAgent3,12/09/22 19:48,103
GateB_TicketAgent2,12/09/22 19:48,110
GateC_TicketAgent2,12/09/22 19:48,102
GateD_TicketAgent2,12/09/22 19:48,133
GateB_TicketAgent3,12/09/22 19:48,111
GateA_TicketAgent1,12/09/22 19:48,120
GateA_TicketAgent2,12/09/22 19:48,126
GateD_TicketAgent3,12/09/22 19:48,104
GateC_TicketAgent1,12/09/22 19:48,136
GateA_TicketAgent3,12/09/22 19:48,104
GateC_TicketAgent3,12/09/22 19:48,101
GateB_TicketAgent2,12/09/22 19:48,132
GateC_TicketAgent2,12/09/22 19:48,140
GateA_TicketAgent1,12/09/22 19:48,130
GateB_TicketAgent1,12/09/22 19:48,112
GateD_TicketAgent3,12/09/22 19:48,129
GateD_TicketAgent1,12/09/22 19:48,128
GateC_TicketAgent1,12/09/22 19:48,140
GateA_TicketAgent2,12/09/22 19:48,133
GateB_TicketAgent3,12/09/22 19:48,137
GateC_TicketAgent2,12/09/22 19:48,138
GateA_TicketAgent3,12/09/22 19:48,111
GateB_TicketAgent2,12/09/22 19:48,118
GateD_TicketAgent2,12/09/22 19:48,123
GateB_TicketAgent1,12/09/22 19:48,105
GateC_TicketAgent3,12/09/22 19:48,139
GateD_TicketAgent1,12/09/22 19:48,112
GateA_TicketAgent1,12/09/22 19:48,115
GateC_TicketAgent1,12/09/22 19:48,138
GateB_TicketAgent3,12/09/22 19:48,112
GateA_TicketAgent2,12/09/22 19:48,116
GateB_TicketAgent2,12/09/22 19:48,109
GateC_TicketAgent2,12/09/22 19:48,106
GateB_TicketAgent1,12/09/22 19:48,115
GateA_TicketAgent1,12/09/22 19:48,128
GateD_TicketAgent3,12/09/22 19:48,113
GateA_TicketAgent2,12/09/22 19:48,115
GateB_TicketAgent3,12/09/22 19:48,115
GateC_TicketAgent2,12/09/22 19:48,109
GateB_TicketAgent1,12/09/22 19:48,109
GateC_TicketAgent3,12/09/22 19:48,139
GateC_TicketAgent1,12/09/22 19:48,109
GateA_TicketAgent1,12/09/22 19:48,122
GateD_TicketAgent1,12/09/22 19:48,138
GateD_TicketAgent2,12/09/22 19:48,136
GateB_TicketAgent2,12/09/22 19:48,117
GateC_TicketAgent1,12/09/22 19:48,105
GateA_TicketAgent1,12/09/22 19:48,107
GateC_TicketAgent3,12/09/22 19:48,137
GateA_TicketAgent2,12/09/22 19:48,115
GateD_TicketAgent3,12/09/22 19:48,129
GateA_TicketAgent3,12/09/22 19:48,120
GateC_TicketAgent2,12/09/22 19:48,136
GateD_TicketAgent1,12/09/22 19:48,101
GateB_TicketAgent1,12/09/22 19:48,139
GateC_TicketAgent1,12/09/22 19:48,133
GateD_TicketAgent2,12/09/22 19:48,130
GateA_TicketAgent2,12/09/22 19:49,123
GateB_TicketAgent3,12/09/22 19:49,114
GateC_TicketAgent3,12/09/22 19:49,134
GateA_TicketAgent3,12/09/22 19:49,120
GateC_TicketAgent2,12/09/22 19:49,113
GateD_TicketAgent1,12/09/22 19:49,129
GateB_TicketAgent1,12/09/22 19:49,103
GateB_TicketAgent2,12/09/22 19:49,138
GateC_TicketAgent1,12/09/22 19:49,139
GateD_TicketAgent2,12/09/22 19:49,113
GateA_TicketAgent2,12/09/22 19:49,119
GateC_TicketAgent3,12/09/22 19:49,101
GateC_TicketAgent2,12/09/22 19:49,129
GateD_TicketAgent3,12/09/22 19:49,130
GateB_TicketAgent1,12/09/22 19:49,110
GateA_TicketAgent3,12/09/22 19:49,118
GateB_TicketAgent2,12/09/22 19:49,117
GateC_TicketAgent1,12/09/22 19:49,118
GateA_TicketAgent1,12/09/22 19:49,116
GateD_TicketAgent1,12/09/22 19:49,131
GateB_TicketAgent3,12/09/22 19:49,111
GateC_TicketAgent2,12/09/22 19:49,130
GateB_TicketAgent1,12/09/22 19:49,140
GateA_TicketAgent3,12/09/22 19:49,118
GateB_TicketAgent2,12/09/22 19:49,138
GateD_TicketAgent2,12/09/22 19:49,105
GateB_TicketAgent3,12/09/22 19:49,137
GateC_TicketAgent3,12/09/22 19:49,112
GateC_TicketAgent2,12/09/22 19:49,104
GateA_TicketAgent3,12/09/22 19:49,123
GateC_TicketAgent1,12/09/22 19:49,138
GateD_TicketAgent1,12/09/22 19:49,130
GateA_TicketAgent1,12/09/22 19:49,115
GateA_TicketAgent2,12/09/22 19:49,139
GateB_TicketAgent3,12/09/22 19:49,110
GateC_TicketAgent2,12/09/22 19:49,134
GateB_TicketAgent1,12/09/22 19:49,138
GateA_TicketAgent3,12/09/22 19:49,129
GateB_TicketAgent2,12/09/22 19:49,121
GateC_TicketAgent1,12/09/22 19:49,135
GateC_TicketAgent3,12/09/22 19:49,137
GateD_TicketAgent1,12/09/22 19:49,129
GateA_TicketAgent1,12/09/22 19:49,136
GateA_TicketAgent2,12/09/22 19:49,128
GateB_TicketAgent3,12/09/22 19:49,108
GateD_TicketAgent3,12/09/22 19:49,140
GateB_TicketAgent1,12/09/22 19:49,120
GateD_TicketAgent2,12/09/22 19:49,110
GateA_TicketAgent3,12/09/22 19:49,112
GateB_TicketAgent2,12/09/22 19:49,117
