ConcessionStand,TransactionID,TransactionTime,Item,Quantity
Concession4,10284411,12/09/22 21:06,PizzaSlice,1
Concession2,10284413,12/09/22 21:06,Hotdog,1
Concession2,10284413,12/09/22 21:06,Fries,1
Concession4,10284414,12/09/22 21:06,Beer,1
Concession4,10284414,12/09/22 21:06,Hotdog,1
Concession4,10284414,12/09/22 21:06,Hamburger,2
Concession4,10284414,12/09/22 21:06,PizzaSlice,1
Concession2,10284415,12/09/22 21:06,BottledWater,1
Concession2,10284415,12/09/22 21:06,SoftDrink,1
Concession2,10284416,12/09/22 21:06,Beer,2
Concession3,10284417,12/09/22 21:06,BottledWater,1
Concession3,10284417,12/09/22 21:06,Beer,2
Concession4,10284418,12/09/22 21:06,SoftDrink,1
Concession4,10284418,12/09/22 21:06,Beer,2
Concession7,10284419,12/09/22 21:06,BottledWater,2
Concession7,10284419,12/09/22 21:06,SoftDrink,1
Concession7,10284419,12/09/22 21:06,Beer,1
Concession8,10284420,12/09/22 21:06,Hotdog,5
Concession8,10284420,12/09/22 21:06,Hamburger,1
Concession8,10284420,12/09/22 21:06,PizzaSlice,2
Concession3,10284421,12/09/22 21:06,BottledWater,1
Concession6,10284422,12/09/22 21:06,BottledWater,3
Concession6,10284422,12/09/22 21:06,Beer,1
Concession6,10284423,12/09/22 21:06,BottledWater,2
Concession6,10284423,12/09/22 21:06,SoftDrink,3
Concession6,10284423,12/09/22 21:06,Beer,1
Concession6,10284424,12/09/22 21:06,BottledWater,1
Concession6,10284424,12/09/22 21:06,SoftDrink,1
Concession6,10284424,12/09/22 21:06,Beer,1
Concession6,10284424,12/09/22 21:06,Hotdog,1
Concession6,10284424,12/09/22 21:06,PizzaSlice,1
Concession2,10284425,12/09/22 21:07,BottledWater,2
Concession2,10284425,12/09/22 21:07,SoftDrink,3
Concession8,10284426,12/09/22 21:07,BottledWater,2
Concession8,10284426,12/09/22 21:07,SoftDrink,1
Concession8,10284426,12/09/22 21:07,Beer,1
Concession8,10284426,12/09/22 21:07,Hotdog,2
Concession8,10284426,12/09/22 21:07,PizzaSlice,1
Concession2,10284427,12/09/22 21:07,BottledWater,2
Concession2,10284427,12/09/22 21:07,Hamburger,1
Concession2,10284427,12/09/22 21:07,PizzaSlice,1
Concession3,10284428,12/09/22 21:07,Hamburger,1
Concession3,10284428,12/09/22 21:07,PizzaSlice,1
Concession5,10284429,12/09/22 21:07,BottledWater,3
Concession5,10284429,12/09/22 21:07,Beer,1
Concession5,10284429,12/09/22 21:07,Hotdog,1
Concession5,10284429,12/09/22 21:07,Hamburger,1
Concession5,10284429,12/09/22 21:07,PizzaSlice,1
Concession5,10284429,12/09/22 21:07,Fries,1
Concession8,10284430,12/09/22 21:07,Hotdog,2
Concession8,10284430,12/09/22 21:07,Hamburger,1
Concession8,10284430,12/09/22 21:07,PizzaSlice,2
Concession2,10284431,12/09/22 21:07,Hamburger,1
Concession2,10284431,12/09/22 21:07,PizzaSlice,1
Concession3,10284432,12/09/22 21:07,Beer,1
Concession5,10284433,12/09/22 21:07,Beer,1
Concession5,10284433,12/09/22 21:07,Hotdog,4
Concession5,10284433,12/09/22 21:07,Fries,1
Concession3,10284434,12/09/22 21:07,BottledWater,1
Concession3,10284434,12/09/22 21:07,Hotdog,2
Concession3,10284434,12/09/22 21:07,Hamburger,1
Concession3,10284434,12/09/22 21:07,PizzaSlice,1
Concession3,10284434,12/09/22 21:07,Fries,1
Concession7,10284435,12/09/22 21:07,BottledWater,1
Concession7,10284435,12/09/22 21:07,Beer,1
Concession7,10284435,12/09/22 21:07,PizzaSlice,1
Concession7,10284435,12/09/22 21:07,Fries,1
Concession4,10284436,12/09/22 21:07,BottledWater,1
Concession4,10284436,12/09/22 21:07,Beer,1
Concession5,10284437,12/09/22 21:07,BottledWater,2
Concession5,10284437,12/09/22 21:07,Beer,1
Concession2,10284438,12/09/22 21:07,BottledWater,3
Concession2,10284438,12/09/22 21:07,Beer,1
Concession7,10284439,12/09/22 21:07,BottledWater,2
Concession7,10284439,12/09/22 21:07,SoftDrink,1
Concession7,10284439,12/09/22 21:07,Hotdog,2
Concession7,10284439,12/09/22 21:07,Hamburger,1
Concession7,10284439,12/09/22 21:07,Fries,1
Concession6,10284440,12/09/22 21:07,BottledWater,1
Concession6,10284440,12/09/22 21:07,Beer,1
Concession3,10284441,12/09/22 21:07,BottledWater,1
Concession3,10284441,12/09/22 21:07,Beer,1
Concession3,10284441,12/09/22 21:07,Hotdog,3
Concession3,10284441,12/09/22 21:07,Hamburger,1
Concession3,10284441,12/09/22 21:07,PizzaSlice,1
Concession3,10284442,12/09/22 21:07,Beer,1
Concession6,10284443,12/09/22 21:07,SoftDrink,3
Concession6,10284443,12/09/22 21:07,Beer,1
Concession3,10284444,12/09/22 21:07,BottledWater,1
Concession3,10284444,12/09/22 21:07,Beer,2
Concession3,10284444,12/09/22 21:07,Hotdog,1
Concession3,10284444,12/09/22 21:07,Hamburger,1
Concession3,10284444,12/09/22 21:07,PizzaSlice,1
Concession2,10284445,12/09/22 21:07,BottledWater,2
Concession2,10284445,12/09/22 21:07,SoftDrink,1
Concession2,10284445,12/09/22 21:07,Beer,1
Concession2,10284445,12/09/22 21:07,Hotdog,1
Concession1,10284446,12/09/22 21:07,BottledWater,2
Concession4,10284447,12/09/22 21:07,Beer,1
Concession7,10284448,12/09/22 21:07,BottledWater,1
Concession7,10284448,12/09/22 21:07,Beer,1
Concession7,10284448,12/09/22 21:07,Hamburger,2
Concession7,10284448,12/09/22 21:07,PizzaSlice,2
Concession4,10284449,12/09/22 21:07,BottledWater,1
Concession4,10284449,12/09/22 21:07,Beer,2
Concession2,10284450,12/09/22 21:07,BottledWater,1
Concession2,10284450,12/09/22 21:07,Beer,2
Concession1,10284451,12/09/22 21:07,BottledWater,1
Concession1,10284451,12/09/22 21:07,SoftDrink,1
Concession1,10284451,12/09/22 21:07,Beer,1
Concession1,10284451,12/09/22 21:07,Hotdog,2
Concession1,10284451,12/09/22 21:07,Hamburger,3
Concession1,10284451,12/09/22 21:07,PizzaSlice,3
Concession1,10284451,12/09/22 21:07,Fries,1
Concession7,10284452,12/09/22 21:07,BottledWater,1
Concession7,10284452,12/09/22 21:07,SoftDrink,3
Concession7,10284452,12/09/22 21:07,Beer,1
Concession8,10284453,12/09/22 21:08,Hotdog,5
Concession8,10284453,12/09/22 21:08,Hamburger,1
Concession8,10284453,12/09/22 21:08,PizzaSlice,1
Concession8,10284453,12/09/22 21:08,Fries,1
Concession4,10284454,12/09/22 21:08,Beer,2
Concession7,10284455,12/09/22 21:08,Hotdog,4
Concession7,10284455,12/09/22 21:08,Hamburger,2
Concession7,10284455,12/09/22 21:08,PizzaSlice,1
Concession5,10284456,12/09/22 21:08,BottledWater,1
Concession5,10284456,12/09/22 21:08,Beer,1
Concession5,10284457,12/09/22 21:08,BottledWater,1
Concession5,10284457,12/09/22 21:08,Beer,1
Concession5,10284457,12/09/22 21:08,Hotdog,1
Concession5,10284457,12/09/22 21:08,PizzaSlice,2
Concession5,10284457,12/09/22 21:08,Fries,1
Concession4,10284458,12/09/22 21:08,BottledWater,1
Concession4,10284458,12/09/22 21:08,Beer,1
Concession3,10284459,12/09/22 21:08,BottledWater,1
Concession3,10284459,12/09/22 21:08,SoftDrink,1
Concession1,10284460,12/09/22 21:08,BottledWater,1
Concession6,10284462,12/09/22 21:08,BottledWater,2
Concession6,10284462,12/09/22 21:08,Beer,1
Concession6,10284462,12/09/22 21:08,Hotdog,2
Concession6,10284462,12/09/22 21:08,Fries,1
Concession1,10284463,12/09/22 21:08,BottledWater,1
Concession1,10284463,12/09/22 21:08,SoftDrink,1
Concession1,10284463,12/09/22 21:08,Beer,1
Concession4,10284464,12/09/22 21:08,Beer,1
Concession6,10284465,12/09/22 21:08,Hotdog,1
Concession6,10284465,12/09/22 21:08,Fries,1
Concession1,10284466,12/09/22 21:08,Hotdog,2
Concession1,10284466,12/09/22 21:08,Hamburger,1
Concession1,10284466,12/09/22 21:08,PizzaSlice,1
Concession1,10284466,12/09/22 21:08,Fries,1
Concession2,10284467,12/09/22 21:08,Beer,1
Concession1,10284468,12/09/22 21:08,BottledWater,1
Concession2,10284469,12/09/22 21:08,BottledWater,3
Concession2,10284469,12/09/22 21:08,SoftDrink,1
Concession8,10284470,12/09/22 21:08,Hotdog,1
Concession6,10284471,12/09/22 21:08,Beer,1
Concession6,10284471,12/09/22 21:08,Hotdog,1
Concession6,10284471,12/09/22 21:08,PizzaSlice,1
Concession6,10284471,12/09/22 21:08,Fries,1
Concession1,10284472,12/09/22 21:08,BottledWater,2
Concession1,10284472,12/09/22 21:08,SoftDrink,1
Concession3,10284473,12/09/22 21:08,BottledWater,1
Concession3,10284473,12/09/22 21:08,Beer,1
Concession5,10284474,12/09/22 21:08,BottledWater,1
Concession4,10284475,12/09/22 21:08,BottledWater,1
Concession4,10284475,12/09/22 21:08,PizzaSlice,3
Concession4,10284476,12/09/22 21:08,BottledWater,1
Concession4,10284476,12/09/22 21:08,Beer,2
Concession4,10284476,12/09/22 21:08,Hotdog,1
Concession4,10284476,12/09/22 21:08,Hamburger,1
Concession4,10284476,12/09/22 21:08,PizzaSlice,1
Concession3,10284477,12/09/22 21:08,BottledWater,1
Concession3,10284477,12/09/22 21:08,Beer,2
Concession5,10284478,12/09/22 21:08,BottledWater,1
Concession5,10284478,12/09/22 21:08,Beer,2
Concession5,10284478,12/09/22 21:08,PizzaSlice,1
Concession2,10284479,12/09/22 21:08,BottledWater,1
Concession2,10284479,12/09/22 21:08,Beer,1
Concession2,10284479,12/09/22 21:08,Hamburger,1
Concession2,10284479,12/09/22 21:08,PizzaSlice,3
Concession4,10284480,12/09/22 21:08,BottledWater,1
Concession4,10284480,12/09/22 21:08,Beer,1
Concession2,10284481,12/09/22 21:08,Beer,1
Concession8,10284482,12/09/22 21:08,Hotdog,2
Concession8,10284482,12/09/22 21:08,Hamburger,1
Concession8,10284482,12/09/22 21:08,PizzaSlice,1
Concession8,10284482,12/09/22 21:08,Fries,2
Concession4,10284483,12/09/22 21:08,BottledWater,1
Concession4,10284483,12/09/22 21:08,Beer,1
Concession6,10284484,12/09/22 21:08,BottledWater,2
Concession6,10284484,12/09/22 21:08,SoftDrink,1
Concession6,10284484,12/09/22 21:08,Beer,1
Concession6,10284484,12/09/22 21:08,Hotdog,3
Concession8,10284486,12/09/22 21:09,BottledWater,1
Concession8,10284486,12/09/22 21:09,Beer,2
Concession2,10284487,12/09/22 21:09,BottledWater,2
Concession2,10284487,12/09/22 21:09,Beer,1
Concession5,10284488,12/09/22 21:09,BottledWater,2
Concession5,10284488,12/09/22 21:09,Beer,2
Concession5,10284488,12/09/22 21:09,Hotdog,3
Concession5,10284488,12/09/22 21:09,Hamburger,1
Concession5,10284488,12/09/22 21:09,PizzaSlice,1
Concession5,10284488,12/09/22 21:09,Fries,1
Concession6,10284489,12/09/22 21:09,BottledWater,1
Concession6,10284489,12/09/22 21:09,Beer,1
Concession5,10284490,12/09/22 21:09,BottledWater,1
Concession5,10284490,12/09/22 21:09,Beer,1
Concession5,10284490,12/09/22 21:09,Hotdog,1
Concession5,10284490,12/09/22 21:09,Hamburger,1
Concession5,10284490,12/09/22 21:09,PizzaSlice,1
Concession5,10284490,12/09/22 21:09,Fries,2
Concession8,10284491,12/09/22 21:09,SoftDrink,1
Concession8,10284491,12/09/22 21:09,Hotdog,2
Concession8,10284491,12/09/22 21:09,PizzaSlice,1
Concession8,10284491,12/09/22 21:09,Fries,1
Concession7,10284493,12/09/22 21:09,BottledWater,1
Concession7,10284493,12/09/22 21:09,Beer,1
Concession7,10284493,12/09/22 21:09,Hotdog,1
Concession7,10284493,12/09/22 21:09,PizzaSlice,1
Concession7,10284493,12/09/22 21:09,Fries,1
Concession2,10284494,12/09/22 21:09,SoftDrink,2
Concession2,10284494,12/09/22 21:09,Hotdog,1
Concession2,10284494,12/09/22 21:09,PizzaSlice,1
Concession3,10284495,12/09/22 21:09,BottledWater,1
Concession3,10284495,12/09/22 21:09,Beer,2
Concession4,10284496,12/09/22 21:09,BottledWater,1
Concession5,10284497,12/09/22 21:09,BottledWater,2
Concession5,10284497,12/09/22 21:09,Beer,1
Concession3,10284498,12/09/22 21:09,BottledWater,1
Concession3,10284498,12/09/22 21:09,Beer,2
Concession2,10284499,12/09/22 21:09,BottledWater,1
Concession1,10284500,12/09/22 21:09,BottledWater,1
Concession1,10284500,12/09/22 21:09,SoftDrink,1
Concession7,10284501,12/09/22 21:09,BottledWater,1
Concession7,10284501,12/09/22 21:09,Beer,2
Concession1,10284502,12/09/22 21:09,BottledWater,1
Concession1,10284502,12/09/22 21:09,SoftDrink,1
Concession1,10284502,12/09/22 21:09,Hotdog,1
Concession1,10284502,12/09/22 21:09,PizzaSlice,2
Concession4,10284503,12/09/22 21:09,BottledWater,1
Concession4,10284503,12/09/22 21:09,Beer,1
Concession3,10284504,12/09/22 21:09,PizzaSlice,1
Concession7,10284505,12/09/22 21:09,SoftDrink,1
Concession7,10284505,12/09/22 21:09,Beer,1
Concession4,10284506,12/09/22 21:09,Beer,1
Concession6,10284507,12/09/22 21:09,BottledWater,1
Concession6,10284507,12/09/22 21:09,SoftDrink,2
Concession6,10284507,12/09/22 21:09,Beer,1
Concession4,10284508,12/09/22 21:09,Beer,1
Concession2,10284509,12/09/22 21:09,BottledWater,1
Concession2,10284509,12/09/22 21:09,SoftDrink,1
Concession3,10284510,12/09/22 21:09,SoftDrink,1
Concession3,10284510,12/09/22 21:09,Hotdog,1
Concession3,10284510,12/09/22 21:09,Hamburger,1
Concession3,10284510,12/09/22 21:09,PizzaSlice,1
Concession3,10284510,12/09/22 21:09,Fries,1
Concession6,10284511,12/09/22 21:09,BottledWater,1
Concession6,10284511,12/09/22 21:09,Beer,1
Concession6,10284511,12/09/22 21:09,Hotdog,1
Concession6,10284511,12/09/22 21:09,PizzaSlice,2
Concession1,10284512,12/09/22 21:09,BottledWater,1
Concession1,10284512,12/09/22 21:09,Beer,1
Concession1,10284512,12/09/22 21:09,Hotdog,1
Concession1,10284512,12/09/22 21:09,Hamburger,1
Concession1,10284512,12/09/22 21:09,PizzaSlice,1
Concession1,10284512,12/09/22 21:09,Fries,1
Concession6,10284513,12/09/22 21:09,BottledWater,1
Concession6,10284513,12/09/22 21:09,SoftDrink,1
Concession6,10284513,12/09/22 21:09,Beer,2
Concession6,10284513,12/09/22 21:09,Hotdog,1
Concession6,10284513,12/09/22 21:09,Hamburger,4
Concession6,10284513,12/09/22 21:09,Fries,1
Concession5,10284514,12/09/22 21:09,BottledWater,3
Concession5,10284514,12/09/22 21:09,Beer,1
Concession5,10284514,12/09/22 21:09,Hotdog,2
Concession5,10284514,12/09/22 21:09,Hamburger,1
Concession5,10284514,12/09/22 21:09,PizzaSlice,1
Concession3,10284515,12/09/22 21:09,Beer,1
Concession3,10284515,12/09/22 21:09,Hotdog,1
Concession3,10284515,12/09/22 21:09,Hamburger,1
Concession3,10284515,12/09/22 21:09,PizzaSlice,1
Concession3,10284515,12/09/22 21:09,Fries,1
Concession2,10284516,12/09/22 21:09,BottledWater,2
Concession2,10284516,12/09/22 21:09,Beer,1
Concession2,10284516,12/09/22 21:09,Hotdog,1
Concession2,10284516,12/09/22 21:09,Hamburger,1
Concession8,10284517,12/09/22 21:10,Hamburger,1
Concession8,10284517,12/09/22 21:10,PizzaSlice,3
Concession8,10284517,12/09/22 21:10,Fries,1
Concession1,10284518,12/09/22 21:10,Beer,1
Concession2,10284519,12/09/22 21:10,SoftDrink,1
Concession2,10284519,12/09/22 21:10,Beer,1
Concession5,10284520,12/09/22 21:10,BottledWater,1
Concession5,10284520,12/09/22 21:10,SoftDrink,1
Concession5,10284520,12/09/22 21:10,PizzaSlice,1
Concession5,10284520,12/09/22 21:10,Fries,1
Concession4,10284521,12/09/22 21:10,Beer,2
Concession4,10284522,12/09/22 21:10,Beer,2
Concession4,10284523,12/09/22 21:10,BottledWater,1
Concession4,10284523,12/09/22 21:10,Beer,1
Concession4,10284523,12/09/22 21:10,Hotdog,5
Concession4,10284523,12/09/22 21:10,Hamburger,2
Concession3,10284524,12/09/22 21:10,Hamburger,1
Concession3,10284524,12/09/22 21:10,PizzaSlice,1
Concession3,10284524,12/09/22 21:10,Fries,2
Concession7,10284525,12/09/22 21:10,BottledWater,1
Concession2,10284526,12/09/22 21:10,BottledWater,2
Concession3,10284527,12/09/22 21:10,BottledWater,1
Concession3,10284527,12/09/22 21:10,Beer,1
Concession8,10284528,12/09/22 21:10,BottledWater,2
Concession8,10284528,12/09/22 21:10,Hotdog,3
Concession8,10284528,12/09/22 21:10,PizzaSlice,2
Concession8,10284528,12/09/22 21:10,Fries,1
Concession8,10284529,12/09/22 21:10,BottledWater,4
Concession8,10284529,12/09/22 21:10,SoftDrink,1
Concession8,10284529,12/09/22 21:10,Beer,1
Concession8,10284529,12/09/22 21:10,Hotdog,4
Concession8,10284529,12/09/22 21:10,Hamburger,1
Concession8,10284529,12/09/22 21:10,PizzaSlice,1
Concession8,10284529,12/09/22 21:10,Fries,2
Concession7,10284530,12/09/22 21:10,BottledWater,1
Concession7,10284530,12/09/22 21:10,Beer,1
Concession7,10284531,12/09/22 21:10,BottledWater,1
Concession7,10284531,12/09/22 21:10,Beer,1
Concession7,10284531,12/09/22 21:10,Hotdog,2
Concession4,10284532,12/09/22 21:10,Beer,2
Concession7,10284533,12/09/22 21:10,BottledWater,1
Concession7,10284533,12/09/22 21:10,SoftDrink,1
Concession7,10284533,12/09/22 21:10,Beer,2
Concession7,10284533,12/09/22 21:10,Hotdog,1
Concession7,10284533,12/09/22 21:10,PizzaSlice,3
Concession7,10284534,12/09/22 21:10,BottledWater,1
Concession7,10284534,12/09/22 21:10,Beer,2
Concession7,10284534,12/09/22 21:10,Hotdog,1
Concession7,10284534,12/09/22 21:10,Fries,1
Concession8,10284535,12/09/22 21:10,BottledWater,2
Concession8,10284535,12/09/22 21:10,Beer,2
Concession1,10284536,12/09/22 21:10,SoftDrink,1
Concession1,10284536,12/09/22 21:10,Beer,1
Concession2,10284537,12/09/22 21:10,BottledWater,2
Concession2,10284537,12/09/22 21:10,Beer,1
Concession2,10284537,12/09/22 21:10,Hamburger,1
Concession2,10284537,12/09/22 21:10,PizzaSlice,1
Concession1,10284538,12/09/22 21:10,BottledWater,2
Concession1,10284538,12/09/22 21:10,SoftDrink,1
Concession1,10284538,12/09/22 21:10,Hamburger,1
Concession2,10284539,12/09/22 21:10,Hamburger,2
Concession2,10284539,12/09/22 21:10,PizzaSlice,3
Concession5,10284540,12/09/22 21:10,Beer,2
Concession5,10284540,12/09/22 21:10,Hotdog,1
Concession5,10284540,12/09/22 21:10,Hamburger,1
Concession5,10284540,12/09/22 21:10,PizzaSlice,1
Concession5,10284540,12/09/22 21:10,Fries,1
Concession6,10284541,12/09/22 21:10,BottledWater,1
Concession6,10284541,12/09/22 21:10,Hotdog,2
Concession6,10284541,12/09/22 21:10,PizzaSlice,1
Concession6,10284541,12/09/22 21:10,Fries,1
Concession6,10284542,12/09/22 21:10,BottledWater,1
Concession6,10284542,12/09/22 21:10,SoftDrink,1
Concession6,10284542,12/09/22 21:10,Beer,1
Concession6,10284542,12/09/22 21:10,Hotdog,1
Concession6,10284542,12/09/22 21:10,Fries,1
Concession2,10284543,12/09/22 21:10,Hamburger,1
Concession2,10284543,12/09/22 21:10,PizzaSlice,1
Concession2,10284543,12/09/22 21:10,Fries,1
Concession4,10284544,12/09/22 21:10,Hamburger,1
Concession4,10284544,12/09/22 21:10,PizzaSlice,1
Concession5,10284545,12/09/22 21:10,BottledWater,1
Concession5,10284545,12/09/22 21:10,SoftDrink,1
Concession5,10284545,12/09/22 21:10,Beer,1
Concession5,10284545,12/09/22 21:10,Hotdog,1
Concession5,10284545,12/09/22 21:10,PizzaSlice,1
Concession5,10284545,12/09/22 21:10,Fries,1
Concession8,10284546,12/09/22 21:11,BottledWater,2
Concession8,10284546,12/09/22 21:11,SoftDrink,1
Concession8,10284546,12/09/22 21:11,Hotdog,1
Concession8,10284546,12/09/22 21:11,Hamburger,1
Concession8,10284546,12/09/22 21:11,Fries,1
Concession1,10284547,12/09/22 21:11,BottledWater,2
Concession1,10284547,12/09/22 21:11,SoftDrink,3
Concession4,10284548,12/09/22 21:11,BottledWater,1
Concession4,10284548,12/09/22 21:11,Beer,2
Concession3,10284549,12/09/22 21:11,Beer,2
Concession6,10284550,12/09/22 21:11,BottledWater,1
Concession6,10284550,12/09/22 21:11,Hotdog,2
Concession6,10284550,12/09/22 21:11,Fries,1
Concession3,10284551,12/09/22 21:11,Hotdog,1
Concession3,10284551,12/09/22 21:11,Hamburger,1
Concession3,10284551,12/09/22 21:11,PizzaSlice,1
Concession3,10284551,12/09/22 21:11,Fries,1
Concession7,10284552,12/09/22 21:11,BottledWater,2
Concession7,10284552,12/09/22 21:11,Beer,1
Concession7,10284552,12/09/22 21:11,Hotdog,3
Concession7,10284552,12/09/22 21:11,Hamburger,1
Concession7,10284552,12/09/22 21:11,PizzaSlice,1
Concession3,10284553,12/09/22 21:11,Beer,2
Concession3,10284553,12/09/22 21:11,Hotdog,4
Concession3,10284553,12/09/22 21:11,Hamburger,1
Concession3,10284554,12/09/22 21:11,Beer,2
Concession3,10284554,12/09/22 21:11,Hamburger,1
Concession3,10284554,12/09/22 21:11,PizzaSlice,1
Concession1,10284555,12/09/22 21:11,Hotdog,1
Concession1,10284555,12/09/22 21:11,PizzaSlice,1
Concession4,10284556,12/09/22 21:11,BottledWater,1
Concession4,10284556,12/09/22 21:11,SoftDrink,1
Concession4,10284556,12/09/22 21:11,Beer,2
Concession2,10284557,12/09/22 21:11,BottledWater,1
Concession2,10284557,12/09/22 21:11,SoftDrink,2
Concession1,10284558,12/09/22 21:11,BottledWater,1
Concession1,10284558,12/09/22 21:11,SoftDrink,1
Concession1,10284558,12/09/22 21:11,Hamburger,1
Concession1,10284558,12/09/22 21:11,PizzaSlice,1
Concession8,10284559,12/09/22 21:11,BottledWater,3
Concession8,10284559,12/09/22 21:11,SoftDrink,1
Concession4,10284560,12/09/22 21:11,Beer,1
Concession2,10284561,12/09/22 21:11,Beer,1
Concession2,10284561,12/09/22 21:11,Hotdog,1
Concession2,10284561,12/09/22 21:11,Hamburger,2
